note0_scaleDegree,note0_beatStrength,note0_duration,note0_beat,note0_measure,note1_scaleDegree,note1_beatStrength,note1_duration,note1_beat,note1_measure,note2_scaleDegree,note2_beatStrength,note2_duration,note2_beat,note2_measure,note3_scaleDegree,note3_beatStrength,note3_duration,note3_beat,note3_measure,prevChord0,prevChord1,prevChord2,targetChord
6,0.25,2.0,4.0,0,1,0.25,1.0,2.0,1,7,0.5,1.0,3.0,1,3,0.25,1.0,4.0,1,1_major,4_minor,1_minor,5_major
1,0.25,1.0,2.0,1,7,0.5,1.0,3.0,1,3,0.25,1.0,4.0,1,2,1.0,1.0,1.0,2,4_minor,1_minor,5_major,1_major
3,0.25,1.0,4.0,9,2,1.0,2.0,1.0,10,2,0.5,1.0,3.0,10,2,0.25,1.0,4.0,10,5_major,1_major,4_major,5_major
2,1.0,2.0,1.0,10,2,0.5,1.0,3.0,10,2,0.25,1.0,4.0,10,3,1.0,2.0,1.0,11,1_major,4_major,5_major,1_major
5,0.5,1.0,3.0,9,3,0.25,1.0,4.0,9,3,1.0,1.0,1.0,10,2,0.25,1.0,2.0,10,1_minor,7_diminished,1_minor,5_major
3,0.25,1.0,4.0,9,3,1.0,1.0,1.0,10,2,0.25,1.0,2.0,10,1,0.5,1.0,3.0,10,7_diminished,1_minor,5_major,1_minor
7,1.0,1.0,1.0,12,6,0.25,2.0,2.0,12,5,0.5,2.0,3.0,12,7,0.25,2.0,2.0,13,1_major,5_major,1_major,5_major
6,0.25,2.0,2.0,12,5,0.5,2.0,3.0,12,7,0.25,2.0,2.0,13,1,0.5,2.0,3.0,13,5_major,1_major,5_major,1_major
5,1.0,1.0,1.0,12,5,1.0,1.0,1.0,12,5,1.0,1.0,1.0,12,3,0.25,1.0,4.0,12,5_major,1_major,7_diminished,1_major
5,1.0,1.0,1.0,12,5,1.0,1.0,1.0,12,3,0.25,1.0,4.0,12,4,1.0,1.0,1.0,13,1_major,7_diminished,1_major,5_major
3,1.0,1.0,1.0,12,1,0.25,2.0,2.0,12,2,0.25,1.0,4.0,12,3,1.0,1.0,1.0,16,1_minor,6_major,5_major,1_minor
1,0.25,2.0,2.0,12,2,0.25,1.0,4.0,12,3,1.0,1.0,1.0,16,3,1.0,1.0,1.0,16,6_major,5_major,1_minor,6_major
1,1.0,1.0,1.0,2,1,0.25,1.0,2.0,2,3,0.5,1.0,3.0,2,3,0.25,1.0,4.0,2,1_major,5_major,1_major,6_minor
1,0.25,1.0,2.0,2,3,0.5,1.0,3.0,2,3,0.25,1.0,4.0,2,1,1.0,1.0,1.0,3,5_major,1_major,6_minor,1_major
3,1.0,1.0,1.0,2,4,0.25,1.0,2.0,2,5,0.5,1.0,3.0,2,5,0.5,1.0,3.0,2,6_minor,3_major,6_minor,5_major
4,0.25,1.0,2.0,2,5,0.5,1.0,3.0,2,5,0.5,1.0,3.0,2,6,1.0,1.0,1.0,3,3_major,6_minor,5_major,6_minor
3,0.5,1.0,3.0,2,7,0.25,1.0,4.0,2,1,1.0,1.0,1.0,3,1,0.25,1.0,2.0,3,1_major,4_major,1_major,4_major
7,0.25,1.0,4.0,2,1,1.0,1.0,1.0,3,1,0.25,1.0,2.0,3,7,0.5,1.0,3.0,3,4_major,1_major,4_major,1_major
3,0.25,2.0,4.0,8,5,0.25,1.0,2.0,9,2,0.5,1.0,3.0,9,3,0.25,1.0,4.0,9,3_major,6_minor,5_major,1_major
5,0.25,1.0,2.0,9,2,0.5,1.0,3.0,9,3,0.25,1.0,4.0,9,1,1.0,1.0,1.0,10,6_minor,5_major,1_major,3_major
3,0.5,1.0,3.0,4,3,0.25,1.0,4.0,4,4,1.0,1.0,1.0,5,4,0.25,1.0,2.0,5,7_diminished,1_major,5_major,1_major
3,0.25,1.0,4.0,4,4,1.0,1.0,1.0,5,4,0.25,1.0,2.0,5,2,0.5,1.0,3.0,5,1_major,5_major,1_major,7_diminished
3,0.25,1.0,4.0,1,2,1.0,1.0,1.0,2,2,1.0,0.5,1.0,2,2,0.125,0.5,2.5,2,6_minor,1_major,6_minor,2_minor
2,1.0,1.0,1.0,2,2,1.0,0.5,1.0,2,2,0.125,0.5,2.5,2,2,0.5,1.0,3.0,2,1_major,6_minor,2_minor,3_minor
6,1.0,1.0,1.0,3,6,0.25,1.0,2.0,3,7,0.5,0.5,3.0,3,6,0.125,0.5,3.5,3,5_major,1_minor,2_minor,7_diminished
6,0.25,1.0,2.0,3,7,0.5,0.5,3.0,3,6,0.125,0.5,3.5,3,7,0.25,1.0,4.0,3,1_minor,2_minor,7_diminished,1_minor
3,0.5,1.0,3.0,9,2,0.25,1.0,4.0,9,5,1.0,1.0,1.0,10,,0.25,1.0,2.0,10,1_major,6_minor,1_major,5_major
2,0.25,1.0,4.0,9,5,1.0,1.0,1.0,10,,0.25,1.0,2.0,10,5,0.5,1.0,3.0,10,6_minor,1_major,5_major,1_major
1,0.5,1.0,3.0,6,7,0.25,1.0,4.0,6,1,1.0,1.0,1.0,7,7,0.25,1.0,2.0,7,1_minor,5_major,1_minor,5_major
7,0.25,1.0,4.0,6,1,1.0,1.0,1.0,7,7,0.25,1.0,2.0,7,6,0.5,1.0,3.0,7,5_major,1_minor,5_major,1_minor
1,1.0,2.0,1.0,5,3,0.5,1.0,3.0,5,2,0.25,1.0,4.0,5,5,1.0,2.0,1.0,6,1_minor,7_major,3_major,1_minor
3,0.5,1.0,3.0,5,2,0.25,1.0,4.0,5,5,1.0,2.0,1.0,6,3,0.5,1.0,3.0,6,7_major,3_major,1_minor,7_major
5,0.125,0.5,4.5,14,,1.0,1.0,1.0,15,6,0.25,1.0,2.0,15,1,0.5,0.5,3.0,15,2_minor,5_major,1_minor,2_minor
,1.0,1.0,1.0,15,6,0.25,1.0,2.0,15,1,0.5,0.5,3.0,15,2,0.125,0.5,3.5,15,5_major,1_minor,2_minor,5_major
