note0_scaleDegree,note0_beatStrength,note0_duration,note0_beat,note0_measure,note1_scaleDegree,note1_beatStrength,note1_duration,note1_beat,note1_measure,note2_scaleDegree,note2_beatStrength,note2_duration,note2_beat,note2_measure,note3_scaleDegree,note3_beatStrength,note3_duration,note3_beat,note3_measure,prevChord0,prevChord1,prevChord2,targetChord
2,1.0,1.0,1.0,8,2,1.0,1.0,1.0,8,1,0.5,2.0,3.0,8,2,1.0,2.0,1.0,9,1_major,6_minor,1_major,6_minor
2,1.0,1.0,1.0,8,1,0.5,2.0,3.0,8,2,1.0,2.0,1.0,9,2,1.0,1.0,1.0,10,6_minor,1_major,6_minor,1_major
6,0.25,2.0,2.0,4,5,0.25,2.0,4.0,4,1,0.25,2.0,2.0,5,2,0.25,1.0,4.0,5,1_major,6_minor,1_major,4_major
5,0.25,2.0,4.0,4,1,0.25,2.0,2.0,5,2,0.25,1.0,4.0,5,7,1.0,1.0,1.0,6,6_minor,1_major,4_major,6_minor
5,0.5,3.0,3.0,6,5,0.5,1.0,3.0,7,6,0.25,3.0,4.0,7,3,0.5,1.0,3.0,8,1_major,5_major,1_major,5_major
5,0.5,1.0,3.0,7,6,0.25,3.0,4.0,7,3,0.5,1.0,3.0,8,1,0.25,3.0,4.0,8,5_major,1_major,5_major,1_major
5,0.25,1.0,2.0,15,2,0.5,1.0,3.0,15,4,0.25,1.0,4.0,15,3,1.0,1.0,1.0,16,4_major,5_major,6_minor,1_major
2,0.5,1.0,3.0,15,4,0.25,1.0,4.0,15,3,1.0,1.0,1.0,16,2,0.25,1.0,2.0,16,5_major,6_minor,1_major,4_major
1,1.0,2.0,1.0,9,2,0.5,1.0,3.0,9,2,0.25,1.0,4.0,9,3,1.0,2.0,1.0,10,1_minor,3_major,4_minor,1_minor
2,0.5,1.0,3.0,9,2,0.25,1.0,4.0,9,3,1.0,2.0,1.0,10,2,0.5,1.0,3.0,10,3_major,4_minor,1_minor,3_major
5,0.25,1.0,4.0,18,5,1.0,1.0,1.0,19,2,0.25,1.0,2.0,19,1,0.5,1.0,3.0,19,6_minor,1_major,2_minor,5_major
5,1.0,1.0,1.0,19,2,0.25,1.0,2.0,19,1,0.5,1.0,3.0,19,7,0.25,1.0,4.0,19,1_major,2_minor,5_major,6_minor
1,1.0,2.0,1.0,17,3,0.5,1.0,3.0,17,3,0.25,1.0,4.0,17,3,1.0,2.0,1.0,18,6_minor,2_minor,5_major,6_minor
3,0.5,1.0,3.0,17,3,0.25,1.0,4.0,17,3,1.0,2.0,1.0,18,6,0.5,1.0,3.0,18,2_minor,5_major,6_minor,2_minor
