note0_scaleDegree,note0_beatStrength,note0_duration,note0_beat,note0_measure,note1_scaleDegree,note1_beatStrength,note1_duration,note1_beat,note1_measure,note2_scaleDegree,note2_beatStrength,note2_duration,note2_beat,note2_measure,note3_scaleDegree,note3_beatStrength,note3_duration,note3_beat,note3_measure,prevChord0,prevChord1,prevChord2,targetChord
6,0.25,2.0,4.0,0,7,0.25,1.0,2.0,1,6,0.5,1.0,3.0,1,6,0.25,0.5,4.0,1,1_minor,4_minor,5_major,1_minor
7,0.25,1.0,2.0,1,6,0.5,1.0,3.0,1,6,0.25,0.5,4.0,1,6,0.125,0.5,4.5,1,4_minor,5_major,1_minor,3_major
5,0.5,1.0,3.0,11,5,0.5,1.0,3.0,11,3,1.0,2.0,1.0,12,1,0.5,1.0,3.0,12,4_major,7_diminished,1_major,4_major
5,0.5,1.0,3.0,11,3,1.0,2.0,1.0,12,1,0.5,1.0,3.0,12,1,0.5,1.0,3.0,12,7_diminished,1_major,4_major,7_diminished
3,0.5,1.0,3.0,4,3,0.5,1.0,3.0,4,3,1.0,2.0,1.0,5,5,0.5,1.0,3.0,5,5_major,4_major,1_minor,5_major
3,0.5,1.0,3.0,4,3,1.0,2.0,1.0,5,5,0.5,1.0,3.0,5,1,0.25,1.0,4.0,5,4_major,1_minor,5_major,4_major
,0.125,0.5,1.5,5,6,0.25,1.0,2.0,5,,0.5,1.0,3.0,5,6,0.25,1.0,4.0,5,2_minor,1_major,4_major,2_minor
6,0.25,1.0,2.0,5,,0.5,1.0,3.0,5,6,0.25,1.0,4.0,5,5,1.0,2.0,1.0,6,1_major,4_major,2_minor,1_major
5,0.25,1.0,4.0,10,5,1.0,1.0,1.0,11,4,0.25,1.0,2.0,11,3,0.5,1.0,3.0,11,6_minor,1_major,2_minor,5_major
5,1.0,1.0,1.0,11,4,0.25,1.0,2.0,11,3,0.5,1.0,3.0,11,2,0.25,1.0,4.0,11,1_major,2_minor,5_major,6_minor
3,1.0,1.0,1.0,1,3,0.25,1.0,2.0,1,2,0.5,1.0,3.0,1,1,0.25,1.0,4.0,1,1_minor,5_minor,4_minor,6_major
3,0.25,1.0,2.0,1,2,0.5,1.0,3.0,1,1,0.25,1.0,4.0,1,7,1.0,1.0,1.0,2,5_minor,4_minor,6_major,1_minor
