note0_scaleDegree,note0_beatStrength,note0_duration,note0_beat,note0_measure,note1_scaleDegree,note1_beatStrength,note1_duration,note1_beat,note1_measure,note2_scaleDegree,note2_beatStrength,note2_duration,note2_beat,note2_measure,note3_scaleDegree,note3_beatStrength,note3_duration,note3_beat,note3_measure,prevChord0,prevChord1,prevChord2,targetChord
,1.0,1.0,1.0,17,,1.0,2.0,1.0,17,1,1.0,1.0,1.0,18,1,1.0,2.0,1.0,18,1_minor,7_major,1_minor,7_major
,1.0,2.0,1.0,17,1,1.0,1.0,1.0,18,1,1.0,2.0,1.0,18,2,1.0,1.0,1.0,19,7_major,1_minor,7_major,1_minor
3,0.25,2.0,4.0,6,2,0.25,1.0,2.0,7,3,0.5,1.0,3.0,7,5,0.25,2.0,4.0,7,1_major,4_major,7_diminished,1_major
2,0.25,1.0,2.0,7,3,0.5,1.0,3.0,7,5,0.25,2.0,4.0,7,4,1.0,1.0,1.0,8,4_major,7_diminished,1_major,4_major
6,0.5,1.0,3.0,4,5,0.25,2.0,4.0,4,2,0.25,1.0,2.0,5,3,0.5,1.0,3.0,5,7_major,3_major,1_minor,7_major
5,0.25,2.0,4.0,4,2,0.25,1.0,2.0,5,3,0.5,1.0,3.0,5,3,0.25,2.0,4.0,5,3_major,1_minor,7_major,3_major
3,1.0,1.0,1.0,11,3,1.0,2.0,1.0,11,1,1.0,1.0,1.0,12,1,1.0,2.0,1.0,12,1_major,6_minor,1_major,6_minor
3,1.0,2.0,1.0,11,1,1.0,1.0,1.0,12,1,1.0,2.0,1.0,12,2,1.0,1.0,1.0,13,6_minor,1_major,6_minor,1_major
1,1.0,1.0,1.0,11,7,0.5,1.0,2.0,11,2,0.5,0.5,3.0,11,1,0.25,0.5,3.5,11,1_minor,4_minor,5_minor,7_major
7,0.5,1.0,2.0,11,2,0.5,0.5,3.0,11,1,0.25,0.5,3.5,11,7,1.0,1.0,1.0,12,4_minor,5_minor,7_major,1_minor
3,0.25,3.0,4.0,0,3,0.5,1.0,3.0,1,1,0.25,3.0,4.0,1,4,0.5,1.0,3.0,2,1_major,5_major,1_major,5_major
3,0.5,1.0,3.0,1,1,0.25,3.0,4.0,1,4,0.5,1.0,3.0,2,3,0.25,3.0,4.0,2,5_major,1_major,5_major,1_major
