note0_scaleDegree,note0_beatStrength,note0_duration,note0_beat,note0_measure,note1_scaleDegree,note1_beatStrength,note1_duration,note1_beat,note1_measure,note2_scaleDegree,note2_beatStrength,note2_duration,note2_beat,note2_measure,note3_scaleDegree,note3_beatStrength,note3_duration,note3_beat,note3_measure,prevChord0,prevChord1,prevChord2,targetChord
3,1.0,2.0,1.0,2,1,0.5,1.0,3.0,2,7,1.0,2.0,1.0,3,6,0.5,1.0,3.0,3,1_major,5_major,1_major,5_major
1,0.5,1.0,3.0,2,7,1.0,2.0,1.0,3,6,0.5,1.0,3.0,3,1,1.0,2.0,1.0,4,5_major,1_major,5_major,1_major
2,1.0,1.0,1.0,6,3,0.5,1.0,3.0,6,3,0.25,2.0,4.0,6,2,0.25,1.0,2.0,7,4_minor,2_minor,1_minor,4_minor
3,0.5,1.0,3.0,6,3,0.25,2.0,4.0,6,2,0.25,1.0,2.0,7,3,0.5,1.0,3.0,7,2_minor,1_minor,4_minor,2_minor
2,0.5,1.0,3.0,39,2,0.5,1.0,3.0,39,1,1.0,2.0,1.0,40,1,0.5,1.0,3.0,40,2_minor,5_major,6_minor,2_minor
2,0.5,1.0,3.0,39,1,1.0,2.0,1.0,40,1,0.5,1.0,3.0,40,,0.25,1.0,4.0,40,5_major,6_minor,2_minor,5_major
4,1.0,1.0,1.0,8,4,1.0,1.0,1.0,8,3,0.5,1.0,3.0,8,3,0.5,1.0,3.0,8,6_minor,3_major,6_minor,5_major
4,1.0,1.0,1.0,8,3,0.5,1.0,3.0,8,3,0.5,1.0,3.0,8,3,1.0,1.0,1.0,9,3_major,6_minor,5_major,6_minor
6,0.5,1.0,3.0,3,5,0.25,1.0,4.0,3,3,1.0,1.0,1.0,4,2,0.25,1.0,2.0,4,1_major,5_major,1_major,4_major
5,0.25,1.0,4.0,3,3,1.0,1.0,1.0,4,2,0.25,1.0,2.0,4,1,0.5,1.0,3.0,4,5_major,1_major,4_major,1_major
3,0.5,10.5,3.0,44,1,0.125,0.5,2.5,47,5,0.5,7.5,3.0,47,4,0.125,0.5,2.5,49,1_major,2_minor,1_major,2_minor
1,0.125,0.5,2.5,47,5,0.5,7.5,3.0,47,4,0.125,0.5,2.5,49,5,0.5,3.5,3.0,49,2_minor,1_major,2_minor,1_major
6,1.0,3.0,1.0,6,4,0.5,1.0,3.0,7,3,0.25,3.0,4.0,7,1,0.5,1.0,3.0,8,1_minor,2_diminished,1_minor,2_diminished
4,0.5,1.0,3.0,7,3,0.25,3.0,4.0,7,1,0.5,1.0,3.0,8,1,0.5,3.0,3.0,8,2_diminished,1_minor,2_diminished,1_minor
4,1.0,1.0,1.0,10,4,1.0,1.0,1.0,10,4,1.0,1.0,1.0,10,3,0.25,1.0,4.0,10,5_major,1_major,7_diminished,1_major
4,1.0,1.0,1.0,10,4,1.0,1.0,1.0,10,3,0.25,1.0,4.0,10,,1.0,1.0,1.0,11,1_major,7_diminished,1_major,5_major
1,1.0,1.0,1.0,28,6,0.5,1.0,2.0,28,6,0.5,1.0,2.0,28,5,1.0,1.0,1.0,29,1_major,6_minor,4_major,1_major
6,0.5,1.0,2.0,28,6,0.5,1.0,2.0,28,5,1.0,1.0,1.0,29,5,1.0,1.0,1.0,29,6_minor,4_major,1_major,6_minor
1,0.5,1.0,3.0,2,1,0.5,1.0,3.0,2,2,1.0,2.0,1.0,3,1,0.5,1.0,3.0,3,4_major,2_minor,1_major,4_major
1,0.5,1.0,3.0,2,2,1.0,2.0,1.0,3,1,0.5,1.0,3.0,3,1,0.25,1.0,4.0,3,2_minor,1_major,4_major,2_minor
2,0.5,1.0,3.0,3,3,0.25,2.0,4.0,3,1,1.0,1.0,1.0,4,7,0.5,1.0,3.0,4,7_diminished,1_major,4_major,7_diminished
3,0.25,2.0,4.0,3,1,1.0,1.0,1.0,4,7,0.5,1.0,3.0,4,5,0.25,2.0,4.0,4,1_major,4_major,7_diminished,1_major
2,1.0,3.0,1.0,8,7,0.25,1.0,4.0,8,1,1.0,3.0,1.0,9,6,0.25,1.0,4.0,9,1_major,2_minor,1_major,2_minor
7,0.25,1.0,4.0,8,1,1.0,3.0,1.0,9,6,0.25,1.0,4.0,9,7,1.0,3.0,1.0,10,2_minor,1_major,2_minor,1_major
1,0.25,0.5,4.0,0,2,0.125,0.5,4.5,0,3,1.0,2.0,1.0,1,5,0.5,1.0,3.0,1,1_major,2_minor,1_major,7_diminished
2,0.125,0.5,4.5,0,3,1.0,2.0,1.0,1,5,0.5,1.0,3.0,1,5,0.25,3.0,4.0,1,2_minor,1_major,7_diminished,1_major
3,0.25,3.0,4.0,3,,0.5,1.0,3.0,4,,0.5,3.0,3.0,4,7,0.5,1.0,3.0,5,1_minor,2_diminished,1_minor,2_diminished
,0.5,1.0,3.0,4,,0.5,3.0,3.0,4,7,0.5,1.0,3.0,5,7,0.5,0.5,3.0,5,2_diminished,1_minor,2_diminished,1_minor
5,1.0,1.0,1.0,9,5,1.0,1.0,1.0,9,5,0.25,1.0,4.0,9,1,1.0,1.0,1.0,10,2_minor,5_major,6_minor,1_major
5,1.0,1.0,1.0,9,5,0.25,1.0,4.0,9,1,1.0,1.0,1.0,10,2,0.25,1.0,2.0,10,5_major,6_minor,1_major,2_minor
3,0.25,1.0,4.0,3,5,1.0,1.0,1.0,4,4,0.25,1.0,2.0,4,3,0.5,1.0,3.0,4,5_major,1_major,5_major,6_minor
5,1.0,1.0,1.0,4,4,0.25,1.0,2.0,4,3,0.5,1.0,3.0,4,3,0.25,1.0,4.0,4,1_major,5_major,6_minor,5_major
