note0_scaleDegree,note0_beatStrength,note0_duration,note0_beat,note0_measure,note1_scaleDegree,note1_beatStrength,note1_duration,note1_beat,note1_measure,note2_scaleDegree,note2_beatStrength,note2_duration,note2_beat,note2_measure,note3_scaleDegree,note3_beatStrength,note3_duration,note3_beat,note3_measure,prevChord0,prevChord1,prevChord2,targetChord
2,0.25,2.0,4.0,2,5,0.25,2.0,2.0,3,,0.25,2.0,4.0,3,5,1.0,2.0,1.0,4,1_major,5_major,1_major,5_major
5,0.25,2.0,2.0,3,,0.25,2.0,4.0,3,5,1.0,2.0,1.0,4,5,0.25,2.0,4.0,4,5_major,1_major,5_major,1_major
7,0.25,1.0,2.0,9,1,0.5,1.0,3.0,9,3,0.25,1.0,4.0,9,2,1.0,1.0,1.0,10,4_major,5_major,3_minor,1_major
1,0.5,1.0,3.0,9,3,0.25,1.0,4.0,9,2,1.0,1.0,1.0,10,2,1.0,1.0,1.0,10,5_major,3_minor,1_major,4_major
6,1.0,2.0,1.0,16,1,0.5,1.0,3.0,16,1,1.0,2.0,1.0,17,7,0.5,1.0,3.0,17,1_major,4_major,1_major,4_major
1,0.5,1.0,3.0,16,1,1.0,2.0,1.0,17,7,0.5,1.0,3.0,17,1,1.0,2.0,1.0,18,4_major,1_major,4_major,1_major
2,1.0,1.0,1.0,22,2,0.5,2.0,3.0,22,3,1.0,1.0,1.0,23,3,0.5,1.0,3.0,23,6_minor,1_major,6_minor,4_major
2,0.5,2.0,3.0,22,3,1.0,1.0,1.0,23,3,0.5,1.0,3.0,23,4,1.0,1.0,1.0,24,1_major,6_minor,4_major,1_major
3,0.5,0.5,3.0,9,2,0.125,0.5,3.5,9,1,0.25,1.0,4.0,9,2,1.0,1.0,1.0,10,6_major,2_diminished,3_major,1_minor
2,0.125,0.5,3.5,9,1,0.25,1.0,4.0,9,2,1.0,1.0,1.0,10,3,0.25,1.0,2.0,10,2_diminished,3_major,1_minor,3_major
6,1.0,1.0,1.0,4,1,0.25,2.0,4.0,4,5,0.25,1.0,2.0,5,6,0.5,1.0,3.0,5,3_major,1_minor,6_major,3_major
1,0.25,2.0,4.0,4,5,0.25,1.0,2.0,5,6,0.5,1.0,3.0,5,7,0.25,1.0,4.0,5,1_minor,6_major,3_major,4_minor
4,0.25,1.0,4.0,3,2,1.0,2.0,1.0,4,1,0.5,1.0,3.0,4,1,0.25,3.0,4.0,4,3_minor,1_major,7_diminished,1_major
2,1.0,2.0,1.0,4,1,0.5,1.0,3.0,4,1,0.25,3.0,4.0,4,1,0.5,0.5,3.0,5,1_major,7_diminished,1_major,7_diminished
5,1.0,2.0,1.0,6,5,0.25,2.0,4.0,6,7,0.25,2.0,2.0,7,7,0.25,2.0,4.0,7,6_minor,1_major,6_minor,1_major
5,0.25,2.0,4.0,6,7,0.25,2.0,2.0,7,7,0.25,2.0,4.0,7,6,0.25,2.0,2.0,8,1_major,6_minor,1_major,6_minor
3,1.0,1.0,1.0,15,3,1.0,1.0,1.0,15,3,0.5,1.0,3.0,15,2,0.25,1.0,4.0,15,4_major,1_major,2_minor,1_major
3,1.0,1.0,1.0,15,3,0.5,1.0,3.0,15,2,0.25,1.0,4.0,15,3,1.0,1.0,1.0,16,1_major,2_minor,1_major,4_major
3,1.0,1.0,1.0,4,5,0.5,1.0,3.0,4,6,1.0,1.0,1.0,5,6,1.0,1.0,1.0,5,6_minor,2_minor,1_major,6_minor
5,0.5,1.0,3.0,4,6,1.0,1.0,1.0,5,6,1.0,1.0,1.0,5,6,0.5,1.0,3.0,5,2_minor,1_major,6_minor,2_minor
5,1.0,1.0,1.0,12,,0.25,1.0,2.0,12,5,0.5,1.0,3.0,12,5,0.5,1.0,3.0,12,1_major,5_major,1_major,5_major
,0.25,1.0,2.0,12,5,0.5,1.0,3.0,12,5,0.5,1.0,3.0,12,5,1.0,1.0,1.0,13,5_major,1_major,5_major,1_major
4,1.0,2.0,1.0,12,4,1.0,1.0,1.0,12,1,1.0,2.0,1.0,13,2,0.5,1.0,3.0,13,1_major,5_major,1_major,5_major
4,1.0,1.0,1.0,12,1,1.0,2.0,1.0,13,2,0.5,1.0,3.0,13,3,1.0,2.0,1.0,14,5_major,1_major,5_major,1_major
1,1.0,2.0,1.0,18,7,0.5,2.0,3.0,18,6,1.0,2.0,1.0,19,6,1.0,2.0,1.0,19,1_minor,7_major,1_minor,7_major
7,0.5,2.0,3.0,18,6,1.0,2.0,1.0,19,6,1.0,2.0,1.0,19,6,1.0,2.0,1.0,20,7_major,1_minor,7_major,1_minor
1,0.5,1.0,3.0,1,2,0.25,1.0,4.0,1,3,1.0,1.0,1.0,2,5,0.25,1.0,2.0,2,6_minor,5_major,1_major,5_major
2,0.25,1.0,4.0,1,3,1.0,1.0,1.0,2,5,0.25,1.0,2.0,2,4,0.5,1.0,3.0,2,5_major,1_major,5_major,6_minor
7,1.0,2.0,1.0,3,7,0.5,1.0,3.0,3,7,0.5,1.0,3.0,3,1,1.0,2.0,1.0,4,5_major,1_minor,7_diminished,5_major
7,0.5,1.0,3.0,3,7,0.5,1.0,3.0,3,1,1.0,2.0,1.0,4,1,0.5,1.0,3.0,4,1_minor,7_diminished,5_major,1_minor
4,1.0,1.0,1.0,6,3,0.25,1.0,2.0,6,2,0.5,1.0,3.0,6,2,0.25,1.0,4.0,6,6_minor,2_minor,5_major,3_minor
3,0.25,1.0,2.0,6,2,0.5,1.0,3.0,6,2,0.25,1.0,4.0,6,3,1.0,1.0,1.0,7,2_minor,5_major,3_minor,6_minor
1,0.5,1.0,3.0,4,1,0.25,3.0,4.0,4,1,0.5,0.5,3.0,5,7,0.125,0.5,3.5,5,7_diminished,1_major,7_diminished,2_minor
1,0.25,3.0,4.0,4,1,0.5,0.5,3.0,5,7,0.125,0.5,3.5,5,6,0.25,1.0,4.0,5,1_major,7_diminished,2_minor,3_minor
6,0.5,1.0,3.0,8,6,0.5,1.0,3.0,8,3,1.0,1.0,1.0,9,,0.25,1.0,2.0,9,4_minor,6_major,1_minor,5_minor
6,0.5,1.0,3.0,8,3,1.0,1.0,1.0,9,,0.25,1.0,2.0,9,5,0.5,1.0,3.0,9,6_major,1_minor,5_minor,4_minor
3,0.5,3.0,3.0,3,6,0.25,1.0,2.0,4,5,0.5,3.0,3.0,4,7,0.25,1.0,2.0,5,1_major,5_major,1_major,5_major
6,0.25,1.0,2.0,4,5,0.5,3.0,3.0,4,7,0.25,1.0,2.0,5,6,0.5,3.0,3.0,5,5_major,1_major,5_major,1_major
6,0.25,1.0,4.0,23,6,1.0,1.0,1.0,24,6,1.0,1.0,1.0,24,6,1.0,1.0,1.0,24,5_major,1_minor,4_minor,2_diminished
6,1.0,1.0,1.0,24,6,1.0,1.0,1.0,24,6,1.0,1.0,1.0,24,5,0.25,1.0,4.0,24,1_minor,4_minor,2_diminished,5_major
