note0_scaleDegree,note0_beatStrength,note0_duration,note0_beat,note0_measure,note1_scaleDegree,note1_beatStrength,note1_duration,note1_beat,note1_measure,note2_scaleDegree,note2_beatStrength,note2_duration,note2_beat,note2_measure,note3_scaleDegree,note3_beatStrength,note3_duration,note3_beat,note3_measure,prevChord0,prevChord1,prevChord2,targetChord
5,0.25,1.0,4.0,2,4,1.0,1.0,1.0,3,3,0.25,1.0,2.0,3,2,0.5,1.0,3.0,3,3_major,1_major,4_major,2_minor
4,1.0,1.0,1.0,3,3,0.25,1.0,2.0,3,2,0.5,1.0,3.0,3,1,0.25,1.0,4.0,3,1_major,4_major,2_minor,3_major
5,0.5,1.0,2.0,6,5,0.5,1.0,3.0,6,3,1.0,2.0,1.0,7,4,0.5,1.0,3.0,7,1_major,5_major,1_major,5_major
5,0.5,1.0,3.0,6,3,1.0,2.0,1.0,7,4,0.5,1.0,3.0,7,5,1.0,2.0,1.0,8,5_major,1_major,5_major,1_major
,0.25,2.0,2.0,10,3,0.25,1.0,4.0,10,6,0.25,2.0,2.0,11,,0.5,1.0,3.0,11,1_minor,5_minor,1_minor,5_minor
3,0.25,1.0,4.0,10,6,0.25,2.0,2.0,11,,0.5,1.0,3.0,11,1,0.25,2.0,2.0,12,5_minor,1_minor,5_minor,1_minor
6,0.5,1.0,3.0,2,6,0.25,1.0,4.0,2,7,1.0,1.0,1.0,3,7,0.25,1.0,2.0,3,5_major,6_minor,1_minor,2_diminished
6,0.25,1.0,4.0,2,7,1.0,1.0,1.0,3,7,0.25,1.0,2.0,3,3,0.5,1.0,3.0,3,6_minor,1_minor,2_diminished,5_major
5,0.25,0.5,1.5,35,5,0.5,0.5,2.0,35,5,0.25,1.0,2.5,35,5,0.25,0.5,3.5,35,1_major,3_minor,4_major,2_minor
5,0.25,0.5,1.5,36,5,0.5,0.5,2.0,36,5,0.25,1.0,2.5,36,5,0.25,0.5,3.5,36,1_major,3_minor,4_major,2_minor
7,1.0,1.0,1.0,17,7,0.5,1.0,2.0,17,,0.5,1.0,3.0,17,2,1.0,1.0,1.0,18,1_minor,3_major,7_major,1_minor
7,0.5,1.0,2.0,17,,0.5,1.0,3.0,17,2,1.0,1.0,1.0,18,1,0.5,1.0,2.0,18,3_major,7_major,1_minor,3_major
1,1.0,2.0,1.0,13,2,0.5,1.0,3.0,13,3,1.0,2.0,1.0,14,5,0.5,1.0,3.0,14,1_major,5_major,1_major,5_major
2,0.5,1.0,3.0,13,3,1.0,2.0,1.0,14,5,0.5,1.0,3.0,14,7,1.0,2.0,1.0,15,5_major,1_major,5_major,1_major
3,0.5,1.0,3.0,10,6,0.25,1.0,4.0,10,6,1.0,1.0,1.0,11,6,0.25,1.0,2.0,11,5_major,6_minor,1_major,4_major
6,0.25,1.0,4.0,10,6,1.0,1.0,1.0,11,6,0.25,1.0,2.0,11,2,0.5,1.0,3.0,11,6_minor,1_major,4_major,5_major
7,1.0,1.0,1.0,5,6,0.25,1.0,2.0,5,6,0.5,0.5,3.0,5,7,0.125,0.5,3.5,5,5_major,1_minor,2_minor,5_major
6,0.25,1.0,2.0,5,6,0.5,0.5,3.0,5,7,0.125,0.5,3.5,5,1,0.25,0.5,4.0,5,1_minor,2_minor,5_major,1_minor
7,0.25,1.0,4.0,3,1,1.0,1.0,1.0,4,1,1.0,2.0,1.0,4,2,0.25,1.0,4.0,4,2_minor,1_major,6_minor,2_minor
1,1.0,1.0,1.0,4,1,1.0,2.0,1.0,4,2,0.25,1.0,4.0,4,2,1.0,1.0,1.0,5,1_major,6_minor,2_minor,1_major
2,1.0,1.0,1.0,6,2,1.0,1.0,1.0,6,3,0.25,2.0,4.0,6,2,0.25,1.0,2.0,7,4_major,7_diminished,1_major,4_major
2,1.0,1.0,1.0,6,3,0.25,2.0,4.0,6,2,0.25,1.0,2.0,7,3,0.5,1.0,3.0,7,7_diminished,1_major,4_major,7_diminished
