note0_scaleDegree,note0_beatStrength,note0_duration,note0_beat,note0_measure,note1_scaleDegree,note1_beatStrength,note1_duration,note1_beat,note1_measure,note2_scaleDegree,note2_beatStrength,note2_duration,note2_beat,note2_measure,note3_scaleDegree,note3_beatStrength,note3_duration,note3_beat,note3_measure,prevChord0,prevChord1,prevChord2,targetChord
3,0.25,1.0,4.0,6,3,1.0,2.0,1.0,7,6,0.5,1.0,3.0,7,2,0.25,1.0,4.0,7,7_major,1_minor,6_major,7_major
3,1.0,2.0,1.0,7,6,0.5,1.0,3.0,7,2,0.25,1.0,4.0,7,2,1.0,2.0,1.0,8,1_minor,6_major,7_major,1_minor
5,0.25,1.0,2.0,12,5,0.5,1.0,3.0,12,,0.25,1.0,4.0,12,5,1.0,1.0,1.0,13,3_major,6_major,3_major,1_minor
5,0.5,1.0,3.0,12,,0.25,1.0,4.0,12,5,1.0,1.0,1.0,13,5,1.0,1.0,1.0,13,6_major,3_major,1_minor,3_major
3,0.5,1.0,3.0,1,5,0.25,2.0,4.0,1,4,0.25,1.0,2.0,2,3,0.5,1.0,3.0,2,7_diminished,1_major,4_major,7_diminished
5,0.25,2.0,4.0,1,4,0.25,1.0,2.0,2,3,0.5,1.0,3.0,2,5,0.25,2.0,4.0,2,1_major,4_major,7_diminished,1_major
2,0.25,1.0,4.0,1,3,1.0,2.0,1.0,2,5,0.5,1.0,3.0,2,5,0.5,1.0,3.0,2,5_major,1_major,2_minor,5_major
3,1.0,2.0,1.0,2,5,0.5,1.0,3.0,2,5,0.5,1.0,3.0,2,2,1.0,2.0,1.0,3,1_major,2_minor,5_major,1_major
3,1.0,1.0,1.0,11,3,1.0,1.0,1.0,11,3,0.5,2.0,3.0,11,2,1.0,1.0,1.0,12,1_minor,5_minor,4_minor,1_minor
3,1.0,1.0,1.0,11,3,0.5,2.0,3.0,11,2,1.0,1.0,1.0,12,1,0.25,1.0,2.0,12,5_minor,4_minor,1_minor,5_minor
3,0.5,1.0,3.0,6,5,0.25,2.0,4.0,6,3,0.25,0.5,2.0,7,2,0.125,0.5,2.5,7,5_major,1_major,6_minor,4_major
5,0.25,2.0,4.0,6,3,0.25,0.5,2.0,7,2,0.125,0.5,2.5,7,1,0.5,1.0,3.0,7,1_major,6_minor,4_major,5_major
3,1.0,3.0,1.0,21,3,0.25,1.0,4.0,21,4,1.0,3.0,1.0,22,3,0.25,1.0,4.0,22,1_major,2_minor,1_major,2_minor
3,0.25,1.0,4.0,21,4,1.0,3.0,1.0,22,3,0.25,1.0,4.0,22,2,1.0,3.0,1.0,23,2_minor,1_major,2_minor,1_major
5,0.25,3.0,4.0,1,2,0.5,1.0,3.0,2,5,0.25,3.0,4.0,2,1,0.5,1.0,3.0,3,1_major,4_major,1_major,4_major
2,0.5,1.0,3.0,2,5,0.25,3.0,4.0,2,1,0.5,1.0,3.0,3,7,0.25,3.0,4.0,3,4_major,1_major,4_major,1_major
