note0_scaleDegree,note0_beatStrength,note0_duration,note0_beat,note0_measure,note1_scaleDegree,note1_beatStrength,note1_duration,note1_beat,note1_measure,note2_scaleDegree,note2_beatStrength,note2_duration,note2_beat,note2_measure,note3_scaleDegree,note3_beatStrength,note3_duration,note3_beat,note3_measure,prevChord0,prevChord1,prevChord2,targetChord
3,1.0,1.0,1.0,27,3,1.0,1.0,1.0,27,2,0.5,1.0,3.0,27,2,0.5,1.0,3.0,27,1_major,2_minor,5_major,6_minor
3,1.0,1.0,1.0,27,2,0.5,1.0,3.0,27,2,0.5,1.0,3.0,27,1,1.0,1.0,1.0,28,2_minor,5_major,6_minor,1_major
5,1.0,2.0,1.0,1,5,0.5,1.0,3.0,1,5,1.0,2.0,1.0,2,6,0.5,1.0,3.0,2,1_major,5_major,1_major,5_major
5,0.5,1.0,3.0,1,5,1.0,2.0,1.0,2,6,0.5,1.0,3.0,2,7,1.0,2.0,1.0,3,5_major,1_major,5_major,1_major
1,0.5,1.0,3.0,2,5,0.25,0.5,4.0,2,4,0.125,0.5,4.5,2,3,1.0,2.0,1.0,3,5_major,6_minor,7_diminished,1_major
5,0.25,0.5,4.0,2,4,0.125,0.5,4.5,2,3,1.0,2.0,1.0,3,1,0.5,1.0,3.0,3,6_minor,7_diminished,1_major,5_major
3,0.25,2.0,4.0,4,2,0.25,1.5,2.0,5,2,0.125,0.5,3.5,5,1,0.25,1.0,4.0,5,1_minor,6_major,4_minor,5_major
2,0.25,1.5,2.0,5,2,0.125,0.5,3.5,5,1,0.25,1.0,4.0,5,2,1.0,1.0,1.0,6,6_major,4_minor,5_major,1_minor
4,1.0,0.5,1.0,8,3,0.125,0.5,1.5,8,2,0.25,1.0,2.0,8,1,0.5,1.0,3.0,8,6_minor,4_major,1_major,4_major
3,0.125,0.5,1.5,8,2,0.25,1.0,2.0,8,1,0.5,1.0,3.0,8,3,0.25,1.0,4.0,8,4_major,1_major,4_major,7_major
