note0_scaleDegree,note0_beatStrength,note0_duration,note0_beat,note0_measure,note1_scaleDegree,note1_beatStrength,note1_duration,note1_beat,note1_measure,note2_scaleDegree,note2_beatStrength,note2_duration,note2_beat,note2_measure,note3_scaleDegree,note3_beatStrength,note3_duration,note3_beat,note3_measure,prevChord0,prevChord1,prevChord2,targetChord
7,1.0,1.0,1.0,10,6,0.25,1.0,2.0,10,6,0.5,1.0,3.0,10,,0.25,1.0,4.0,10,6_minor,1_major,5_major,1_major
6,0.25,1.0,2.0,10,6,0.5,1.0,3.0,10,,0.25,1.0,4.0,10,6,1.0,1.0,1.0,11,1_major,5_major,1_major,6_minor
1,1.0,1.0,1.0,7,7,0.25,1.0,2.0,7,1,0.5,1.0,3.0,7,7,0.25,1.0,4.0,7,1_minor,6_major,3_major,7_major
7,0.25,1.0,2.0,7,1,0.5,1.0,3.0,7,7,0.25,1.0,4.0,7,6,1.0,1.0,1.0,8,6_major,3_major,7_major,1_minor
5,0.5,1.0,3.0,1,6,0.25,1.0,4.0,1,7,1.0,1.0,1.0,2,6,0.25,1.0,2.0,2,5_minor,6_minor,1_minor,3_major
6,0.25,1.0,4.0,1,7,1.0,1.0,1.0,2,6,0.25,1.0,2.0,2,5,0.5,1.0,3.0,2,6_minor,1_minor,3_major,5_minor
2,0.25,1.0,4.0,3,7,1.0,1.0,1.0,4,7,1.0,1.0,1.0,4,6,0.5,1.0,3.0,4,3_major,1_minor,3_major,6_major
7,1.0,1.0,1.0,4,7,1.0,1.0,1.0,4,6,0.5,1.0,3.0,4,1,0.25,1.0,4.0,4,1_minor,3_major,6_major,3_major
2,1.0,2.0,1.0,7,2,0.5,2.0,3.0,7,2,1.0,1.0,1.0,7,2,0.25,1.0,2.0,7,6_minor,5_major,1_major,3_major
2,0.5,2.0,3.0,7,2,1.0,1.0,1.0,7,2,0.25,1.0,2.0,7,2,0.5,1.0,3.0,7,5_major,1_major,3_major,6_minor
6,0.5,1.0,3.0,2,3,0.25,1.0,4.0,2,2,1.0,2.0,1.0,3,7,0.5,1.0,3.0,3,5_major,6_major,1_minor,5_major
3,0.25,1.0,4.0,2,2,1.0,2.0,1.0,3,7,0.5,1.0,3.0,3,7,0.25,1.0,4.0,3,6_major,1_minor,5_major,6_major
7,0.125,0.5,2.5,23,1,0.5,1.0,3.0,23,6,0.25,1.0,4.0,23,6,1.0,1.0,1.0,24,1_minor,2_diminished,5_major,1_minor
1,0.5,1.0,3.0,23,6,0.25,1.0,4.0,23,6,1.0,1.0,1.0,24,6,1.0,1.0,1.0,24,2_diminished,5_major,1_minor,4_minor
3,0.125,0.5,2.5,6,1,0.5,0.25,3.0,6,5,0.0625,0.75,3.25,6,1,0.25,0.5,4.0,6,4_minor,7_major,5_minor,4_minor
1,0.5,0.25,3.0,6,5,0.0625,0.75,3.25,6,1,0.25,0.5,4.0,6,5,0.125,0.5,4.5,6,7_major,5_minor,4_minor,7_major
5,0.5,1.0,3.0,4,3,0.25,1.0,4.0,4,6,1.0,1.0,1.0,5,5,0.25,1.0,2.0,5,1_major,6_minor,1_major,5_major
3,0.25,1.0,4.0,4,6,1.0,1.0,1.0,5,5,0.25,1.0,2.0,5,4,0.5,1.0,3.0,5,6_minor,1_major,5_major,1_major
2,0.125,0.5,3.5,15,3,0.25,1.0,4.0,15,3,1.0,1.0,1.0,16,1,0.25,1.0,2.0,16,5_major,1_minor,5_major,1_minor
3,0.25,1.0,4.0,15,3,1.0,1.0,1.0,16,1,0.25,1.0,2.0,16,7,0.5,0.5,3.0,16,1_minor,5_major,1_minor,2_minor
6,1.0,2.0,1.0,10,6,0.5,1.0,3.0,10,7,1.0,2.0,1.0,11,7,0.5,1.0,3.0,11,1_minor,1_major,1_minor,1_major
6,0.5,1.0,3.0,10,7,1.0,2.0,1.0,11,7,0.5,1.0,3.0,11,7,1.0,2.0,1.0,12,1_major,1_minor,1_major,1_minor
3,0.25,3.0,4.0,0,1,0.5,1.0,3.0,1,2,0.25,3.0,4.0,1,5,0.5,1.0,3.0,2,1_minor,5_major,1_minor,5_major
1,0.5,1.0,3.0,1,2,0.25,3.0,4.0,1,5,0.5,1.0,3.0,2,5,0.25,3.0,4.0,2,5_major,1_minor,5_major,1_minor
2,0.5,1.0,3.0,8,2,0.5,1.0,3.0,8,3,1.0,1.0,1.0,9,5,0.25,1.0,2.0,9,1_major,5_major,1_major,5_major
2,0.5,1.0,3.0,8,3,1.0,1.0,1.0,9,5,0.25,1.0,2.0,9,4,0.5,1.0,3.0,9,5_major,1_major,5_major,1_major
6,1.0,1.0,1.0,12,6,1.0,1.0,1.0,12,2,0.5,1.0,3.0,12,2,1.0,1.0,1.0,13,1_major,6_minor,4_major,1_major
6,1.0,1.0,1.0,12,2,0.5,1.0,3.0,12,2,1.0,1.0,1.0,13,1,0.5,1.0,2.0,13,6_minor,4_major,1_major,6_minor
1,0.25,3.0,4.0,0,3,0.5,1.0,3.0,1,4,0.25,3.0,4.0,1,3,0.5,1.0,3.0,2,1_major,5_major,1_major,5_major
3,0.5,1.0,3.0,1,4,0.25,3.0,4.0,1,3,0.5,1.0,3.0,2,6,0.25,3.0,4.0,2,5_major,1_major,5_major,1_major
