note0_scaleDegree,note0_beatStrength,note0_duration,note0_beat,note0_measure,note1_scaleDegree,note1_beatStrength,note1_duration,note1_beat,note1_measure,note2_scaleDegree,note2_beatStrength,note2_duration,note2_beat,note2_measure,note3_scaleDegree,note3_beatStrength,note3_duration,note3_beat,note3_measure,prevChord0,prevChord1,prevChord2,targetChord
3,0.5,1.0,3.0,8,3,0.25,1.0,4.0,8,4,1.0,2.0,1.0,9,2,0.5,1.0,3.0,9,4_major,7_diminished,1_major,4_major
3,0.25,1.0,4.0,8,4,1.0,2.0,1.0,9,2,0.5,1.0,3.0,9,1,0.25,1.0,4.0,9,7_diminished,1_major,4_major,7_diminished
3,0.125,0.5,2.5,5,6,0.5,1.0,3.0,5,7,0.25,1.0,4.0,5,1,1.0,1.0,1.0,6,1_major,4_major,5_major,1_major
6,0.5,1.0,3.0,5,7,0.25,1.0,4.0,5,1,1.0,1.0,1.0,6,1,0.25,1.0,2.0,6,4_major,5_major,1_major,2_minor
4,0.25,1.0,4.0,7,3,1.0,1.0,1.0,8,3,1.0,1.0,1.0,8,3,1.0,1.0,1.0,8,4_minor,1_minor,6_major,3_major
3,1.0,1.0,1.0,8,3,1.0,1.0,1.0,8,3,1.0,1.0,1.0,8,1,0.25,2.0,4.0,8,1_minor,6_major,3_major,1_minor
2,1.0,2.0,1.0,24,3,1.0,1.0,1.0,25,3,1.0,2.0,1.0,25,4,1.0,1.0,1.0,26,6_minor,1_major,6_minor,1_major
3,1.0,1.0,1.0,25,3,1.0,2.0,1.0,25,4,1.0,1.0,1.0,26,4,1.0,2.0,1.0,26,1_major,6_minor,1_major,6_minor
3,1.0,2.0,1.0,3,1,0.5,2.0,3.0,3,2,1.0,2.0,1.0,4,7,0.5,2.0,3.0,4,1_minor,6_minor,1_minor,6_minor
1,0.5,2.0,3.0,3,2,1.0,2.0,1.0,4,7,0.5,2.0,3.0,4,6,1.0,2.0,1.0,5,6_minor,1_minor,6_minor,1_minor
3,0.25,1.0,4.0,1,2,1.0,2.0,1.0,2,3,0.5,1.0,3.0,2,7,0.25,1.0,4.0,2,6_major,1_minor,5_minor,6_major
2,1.0,2.0,1.0,2,3,0.5,1.0,3.0,2,7,0.25,1.0,4.0,2,1,1.0,2.0,1.0,3,1_minor,5_minor,6_major,1_minor
6,1.0,1.0,1.0,5,7,0.25,1.0,2.0,5,1,0.5,1.0,3.0,5,7,0.25,1.0,4.0,5,1_minor,5_major,1_minor,5_major
7,0.25,1.0,2.0,5,1,0.5,1.0,3.0,5,7,0.25,1.0,4.0,5,6,1.0,1.0,1.0,6,5_major,1_minor,5_major,1_minor
2,0.125,0.5,1.5,16,1,0.25,2.0,2.0,16,2,0.25,1.0,4.0,16,1,1.0,1.0,1.0,17,4_major,1_major,4_major,6_minor
1,0.25,2.0,2.0,16,2,0.25,1.0,4.0,16,1,1.0,1.0,1.0,17,1,1.0,2.0,1.0,17,1_major,4_major,6_minor,1_major
,0.5,1.0,3.0,3,,0.25,1.0,4.0,3,3,1.0,1.0,1.0,4,3,1.0,1.0,1.0,4,1_minor,2_minor,1_minor,5_major
,0.25,1.0,4.0,3,3,1.0,1.0,1.0,4,3,1.0,1.0,1.0,4,3,1.0,3.0,1.0,4,2_minor,1_minor,5_major,1_minor
1,1.0,1.0,1.0,3,2,0.5,2.0,2.0,3,3,1.0,1.0,1.0,4,3,1.0,2.0,1.0,4,1_major,6_minor,1_major,6_minor
2,0.5,2.0,2.0,3,3,1.0,1.0,1.0,4,3,1.0,2.0,1.0,4,3,1.0,1.0,1.0,5,6_minor,1_major,6_minor,1_major
1,0.25,1.0,4.0,4,4,1.0,1.0,1.0,5,4,0.25,1.0,2.0,5,3,0.5,1.0,3.0,5,5_major,1_minor,4_minor,2_diminished
