note0_scaleDegree,note0_beatStrength,note0_duration,note0_beat,note0_measure,note1_scaleDegree,note1_beatStrength,note1_duration,note1_beat,note1_measure,note2_scaleDegree,note2_beatStrength,note2_duration,note2_beat,note2_measure,note3_scaleDegree,note3_beatStrength,note3_duration,note3_beat,note3_measure,prevChord0,prevChord1,prevChord2,targetChord
3,1.0,2.0,1.0,6,4,0.5,1.0,3.0,6,3,1.0,2.0,1.0,7,2,0.5,1.0,2.0,7,1_major,5_major,1_major,5_major
4,0.5,1.0,3.0,6,3,1.0,2.0,1.0,7,2,0.5,1.0,2.0,7,1,1.0,2.0,1.0,8,5_major,1_major,5_major,1_major
3,1.0,2.0,1.0,16,3,1.0,1.0,1.0,16,7,1.0,2.0,1.0,17,3,0.5,1.0,3.0,17,1_minor,5_major,1_minor,5_major
3,1.0,1.0,1.0,16,7,1.0,2.0,1.0,17,3,0.5,1.0,3.0,17,6,1.0,2.0,1.0,18,5_major,1_minor,5_major,1_minor
3,1.0,2.0,1.0,7,4,0.5,1.0,3.0,7,2,0.25,1.0,4.0,7,1,1.0,0.75,1.0,8,1_major,4_major,5_major,1_major
4,0.5,1.0,3.0,7,2,0.25,1.0,4.0,7,1,1.0,0.75,1.0,8,2,0.0625,0.25,1.75,8,4_major,5_major,1_major,7_diminished
2,0.25,1.0,2.0,4,1,0.5,1.0,3.0,4,1,0.25,2.0,4.0,4,3,0.25,1.0,2.0,5,4_major,5_major,1_major,4_major
1,0.5,1.0,3.0,4,1,0.25,2.0,4.0,4,3,0.25,1.0,2.0,5,4,0.5,1.0,3.0,5,5_major,1_major,4_major,5_major
2,0.125,0.5,3.5,13,2,0.25,0.5,4.0,13,1,0.125,0.5,4.5,13,1,1.0,1.0,1.0,14,3_minor,6_minor,7_diminished,1_major
2,0.25,0.5,4.0,13,1,0.125,0.5,4.5,13,1,1.0,1.0,1.0,14,7,0.25,1.0,2.0,14,6_minor,7_diminished,1_major,5_major
3,0.25,1.0,4.0,13,2,1.0,1.0,1.0,14,2,1.0,2.0,1.0,14,3,1.0,1.0,1.0,15,1_major,6_minor,1_major,6_minor
2,1.0,1.0,1.0,14,2,1.0,2.0,1.0,14,3,1.0,1.0,1.0,15,2,0.25,1.0,2.0,15,6_minor,1_major,6_minor,1_major
1,0.5,1.0,3.0,8,1,0.5,1.0,3.0,8,1,1.0,2.0,1.0,9,2,0.5,1.0,3.0,9,4_major,2_minor,1_major,4_major
1,0.5,1.0,3.0,8,1,1.0,2.0,1.0,9,2,0.5,1.0,3.0,9,3,0.25,1.0,4.0,9,2_minor,1_major,4_major,2_minor
