note0_scaleDegree,note0_beatStrength,note0_duration,note0_beat,note0_measure,note1_scaleDegree,note1_beatStrength,note1_duration,note1_beat,note1_measure,note2_scaleDegree,note2_beatStrength,note2_duration,note2_beat,note2_measure,note3_scaleDegree,note3_beatStrength,note3_duration,note3_beat,note3_measure,prevChord0,prevChord1,prevChord2,targetChord
5,0.25,1.0,4.0,15,2,1.0,1.0,1.0,16,4,0.25,1.0,2.0,16,3,0.5,1.0,3.0,16,6_minor,1_major,2_minor,5_major
2,1.0,1.0,1.0,16,4,0.25,1.0,2.0,16,3,0.5,1.0,3.0,16,2,0.25,1.0,4.0,16,1_major,2_minor,5_major,6_minor
2,1.0,3.0,1.0,13,3,0.25,1.0,4.0,13,1,1.0,3.0,1.0,14,1,0.25,1.0,4.0,14,1_major,2_minor,1_major,2_minor
3,0.25,1.0,4.0,13,1,1.0,3.0,1.0,14,1,0.25,1.0,4.0,14,7,1.0,3.0,1.0,15,2_minor,1_major,2_minor,1_major
4,1.0,1.0,1.0,6,3,0.25,1.0,2.0,6,2,0.5,1.0,3.0,6,2,0.25,1.0,4.0,6,1_major,4_major,3_minor,6_minor
3,0.25,1.0,2.0,6,2,0.5,1.0,3.0,6,2,0.25,1.0,4.0,6,3,1.0,1.0,1.0,7,4_major,3_minor,6_minor,1_major
3,0.5,2.0,3.0,12,5,0.25,1.0,2.0,13,1,0.5,1.0,3.0,13,1,0.5,1.0,3.0,13,1_major,5_major,1_major,6_minor
5,0.25,1.0,2.0,13,1,0.5,1.0,3.0,13,1,0.5,1.0,3.0,13,2,1.0,1.0,1.0,14,5_major,1_major,6_minor,1_major
5,0.5,1.0,3.0,2,6,1.0,1.0,1.0,3,7,0.25,1.0,2.0,3,1,0.5,1.0,3.0,3,7_diminished,1_major,4_major,1_major
6,1.0,1.0,1.0,3,7,0.25,1.0,2.0,3,1,0.5,1.0,3.0,3,5,0.25,1.0,4.0,3,1_major,4_major,1_major,7_diminished
5,1.0,1.0,1.0,17,5,1.0,2.0,1.0,17,5,1.0,1.0,1.0,18,5,1.0,2.0,1.0,18,1_major,6_minor,1_major,6_minor
5,1.0,2.0,1.0,17,5,1.0,1.0,1.0,18,5,1.0,2.0,1.0,18,3,1.0,1.0,1.0,19,6_minor,1_major,6_minor,1_major
1,1.0,3.0,1.0,7,6,0.25,1.0,4.0,7,5,1.0,7.0,1.0,8,5,0.25,1.0,4.0,9,1_major,4_major,1_major,4_major
6,0.25,1.0,4.0,7,5,1.0,7.0,1.0,8,5,0.25,1.0,4.0,9,5,1.0,3.0,1.0,10,4_major,1_major,4_major,1_major
4,0.125,0.5,3.5,3,3,0.25,1.0,4.0,3,4,1.0,1.0,1.0,4,3,0.25,1.0,2.0,4,2_minor,5_major,1_major,2_minor
3,0.25,1.0,4.0,3,4,1.0,1.0,1.0,4,3,0.25,1.0,2.0,4,2,0.5,1.0,3.0,4,5_major,1_major,2_minor,4_major
