note0_scaleDegree,note0_beatStrength,note0_duration,note0_beat,note0_measure,note1_scaleDegree,note1_beatStrength,note1_duration,note1_beat,note1_measure,note2_scaleDegree,note2_beatStrength,note2_duration,note2_beat,note2_measure,note3_scaleDegree,note3_beatStrength,note3_duration,note3_beat,note3_measure,prevChord0,prevChord1,prevChord2,targetChord
6,1.0,1.0,1.0,4,6,0.25,1.0,2.0,4,5,0.5,1.0,3.0,4,5,0.25,1.0,4.0,4,1_major,5_major,6_minor,3_minor
6,0.25,1.0,2.0,4,5,0.5,1.0,3.0,4,5,0.25,1.0,4.0,4,6,1.0,1.0,1.0,5,5_major,6_minor,3_minor,1_major
1,0.25,1.0,4.0,7,1,1.0,1.0,1.0,8,7,0.25,1.0,2.0,8,1,0.5,0.5,3.0,8,6_minor,1_major,5_major,1_major
1,1.0,1.0,1.0,8,7,0.25,1.0,2.0,8,1,0.5,0.5,3.0,8,2,0.125,0.5,3.5,8,1_major,5_major,1_major,3_minor
4,1.0,1.0,1.0,14,3,0.25,1.0,2.0,14,2,0.5,1.0,3.0,14,2,0.25,1.0,4.0,14,6_minor,2_minor,5_major,3_minor
3,0.25,1.0,2.0,14,2,0.5,1.0,3.0,14,2,0.25,1.0,4.0,14,3,1.0,1.0,1.0,15,2_minor,5_major,3_minor,6_minor
1,1.0,1.0,1.0,3,1,0.25,1.0,2.0,3,7,0.5,1.0,3.0,3,7,0.25,1.0,4.0,3,3_major,6_major,3_major,6_major
1,0.25,1.0,2.0,3,7,0.5,1.0,3.0,3,7,0.25,1.0,4.0,3,6,1.0,1.0,1.0,4,6_major,3_major,6_major,3_major
7,0.125,0.5,2.5,2,1,0.5,1.0,3.0,2,2,0.25,2.0,4.0,2,1,1.0,2.0,1.0,3,6_minor,5_major,1_major,5_major
1,0.5,1.0,3.0,2,2,0.25,2.0,4.0,2,1,1.0,2.0,1.0,3,3,0.25,2.0,4.0,3,5_major,1_major,5_major,1_major
3,0.5,3.0,3.0,2,3,0.25,1.0,2.0,3,2,0.5,3.0,3.0,3,7,1.0,1.0,1.0,4,1_minor,5_major,1_minor,5_major
3,0.25,1.0,2.0,3,2,0.5,3.0,3.0,3,7,1.0,1.0,1.0,4,6,0.5,3.0,3.0,4,5_major,1_minor,5_major,1_minor
7,0.25,1.0,2.0,2,1,0.5,1.0,3.0,2,1,0.25,1.0,4.0,2,7,1.0,1.0,1.0,3,6_major,3_major,7_major,1_minor
1,0.5,1.0,3.0,2,1,0.25,1.0,4.0,2,7,1.0,1.0,1.0,3,6,0.25,1.0,2.0,3,3_major,7_major,1_minor,6_major
4,1.0,1.0,1.0,8,4,1.0,1.0,1.0,8,3,0.5,1.0,3.0,8,3,0.5,1.0,3.0,8,1_major,5_major,1_major,5_major
4,1.0,1.0,1.0,8,3,0.5,1.0,3.0,8,3,0.5,1.0,3.0,8,3,1.0,1.0,1.0,9,5_major,1_major,5_major,1_major
2,1.0,1.0,1.0,14,2,0.25,1.0,2.0,14,1,0.5,1.0,3.0,14,1,0.5,1.0,3.0,14,1_major,5_major,1_major,6_minor
2,0.25,1.0,2.0,14,1,0.5,1.0,3.0,14,1,0.5,1.0,3.0,14,1,1.0,1.0,1.0,15,5_major,1_major,6_minor,1_major
