note0_scaleDegree,note0_beatStrength,note0_duration,note0_beat,note0_measure,note1_scaleDegree,note1_beatStrength,note1_duration,note1_beat,note1_measure,note2_scaleDegree,note2_beatStrength,note2_duration,note2_beat,note2_measure,note3_scaleDegree,note3_beatStrength,note3_duration,note3_beat,note3_measure,prevChord0,prevChord1,prevChord2,targetChord
6,1.0,1.0,1.0,10,6,1.0,1.0,1.0,10,,0.5,1.0,3.0,10,,0.5,1.0,3.0,10,1_minor,5_minor,4_minor,6_major
6,1.0,1.0,1.0,10,,0.5,1.0,3.0,10,,0.5,1.0,3.0,10,6,1.0,1.0,1.0,11,5_minor,4_minor,6_major,1_minor
4,0.25,0.5,4.0,9,3,0.125,0.5,4.5,9,3,1.0,3.5,1.0,10,7,0.125,0.5,1.5,11,1_major,5_major,1_major,5_major
3,0.125,0.5,4.5,9,3,1.0,3.5,1.0,10,7,0.125,0.5,1.5,11,1,0.25,1.0,2.0,11,5_major,1_major,5_major,1_major
5,1.0,1.0,1.0,8,5,1.0,1.0,1.0,8,3,0.5,1.0,3.0,8,3,0.5,1.0,3.0,8,1_major,5_major,1_major,6_minor
5,1.0,1.0,1.0,8,3,0.5,1.0,3.0,8,3,0.5,1.0,3.0,8,4,1.0,1.0,1.0,9,5_major,1_major,6_minor,1_major
3,1.0,0.5,1.0,3,,0.125,0.5,1.5,3,5,0.25,1.0,2.0,3,,0.5,0.5,3.0,3,1_minor,2_minor,1_minor,3_major
,0.25,1.0,4.0,3,3,1.0,2.0,1.0,4,3,1.0,1.0,1.0,4,,0.25,1.0,4.0,4,7_major,1_minor,3_major,7_major
6,0.25,1.0,2.0,12,5,0.5,1.0,3.0,12,5,0.25,1.0,4.0,12,,1.0,1.0,1.0,13,1_minor,7_major,3_major,5_major
5,0.5,1.0,3.0,12,5,0.25,1.0,4.0,12,,1.0,1.0,1.0,13,,1.0,1.0,1.0,13,7_major,3_major,5_major,1_minor
6,1.0,2.0,1.0,6,5,0.5,1.0,3.0,6,5,0.25,3.0,4.0,6,1,0.5,0.5,3.0,7,1_minor,6_major,1_minor,6_major
5,0.5,1.0,3.0,6,5,0.25,3.0,4.0,6,1,0.5,0.5,3.0,7,2,0.125,0.5,3.5,7,6_major,1_minor,6_major,4_minor
