note0_scaleDegree,note0_beatStrength,note0_duration,note0_beat,note0_measure,note1_scaleDegree,note1_beatStrength,note1_duration,note1_beat,note1_measure,note2_scaleDegree,note2_beatStrength,note2_duration,note2_beat,note2_measure,note3_scaleDegree,note3_beatStrength,note3_duration,note3_beat,note3_measure,prevChord0,prevChord1,prevChord2,targetChord
5,1.0,2.0,1.0,9,5,0.5,1.0,3.0,9,6,1.0,2.0,1.0,10,5,0.5,1.0,3.0,10,1_major,6_minor,1_major,6_minor
5,0.5,1.0,3.0,9,6,1.0,2.0,1.0,10,5,0.5,1.0,3.0,10,5,1.0,2.0,1.0,11,6_minor,1_major,6_minor,1_major
6,1.0,1.0,1.0,29,6,0.25,1.0,2.0,29,6,0.5,2.0,3.0,29,6,1.0,1.0,1.0,30,1_minor,2_minor,5_minor,1_minor
6,0.25,1.0,2.0,29,6,0.5,2.0,3.0,29,6,1.0,1.0,1.0,30,6,1.0,1.0,1.0,30,2_minor,5_minor,1_minor,2_minor
1,0.25,1.0,2.0,9,7,0.5,1.0,3.0,9,6,0.25,1.0,4.0,9,1,1.0,1.0,1.0,10,4_minor,1_minor,5_major,1_major
7,0.5,1.0,3.0,9,6,0.25,1.0,4.0,9,1,1.0,1.0,1.0,10,7,0.25,1.0,2.0,10,1_minor,5_major,1_major,4_minor
6,0.5,1.0,3.0,1,7,0.25,1.0,4.0,1,1,1.0,1.0,1.0,2,7,0.25,1.0,2.0,2,5_major,6_minor,1_minor,2_diminished
7,0.25,1.0,4.0,1,1,1.0,1.0,1.0,2,7,0.25,1.0,2.0,2,6,0.5,1.0,3.0,2,6_minor,1_minor,2_diminished,5_major
4,1.0,1.0,1.0,14,3,0.25,1.0,2.0,14,2,0.5,1.0,3.0,14,2,0.5,1.0,3.0,14,1_major,5_major,1_major,5_major
3,0.25,1.0,2.0,14,2,0.5,1.0,3.0,14,2,0.5,1.0,3.0,14,3,1.0,1.0,1.0,15,5_major,1_major,5_major,1_major
1,0.5,0.5,3.0,11,7,0.125,0.5,3.5,11,7,0.25,0.5,4.0,11,6,0.125,0.5,4.5,11,2_minor,5_major,1_minor,2_minor
7,0.125,0.5,3.5,11,7,0.25,0.5,4.0,11,6,0.125,0.5,4.5,11,6,1.0,1.0,1.0,12,5_major,1_minor,2_minor,5_major
