note0_scaleDegree,note0_beatStrength,note0_duration,note0_beat,note0_measure,note1_scaleDegree,note1_beatStrength,note1_duration,note1_beat,note1_measure,note2_scaleDegree,note2_beatStrength,note2_duration,note2_beat,note2_measure,note3_scaleDegree,note3_beatStrength,note3_duration,note3_beat,note3_measure,prevChord0,prevChord1,prevChord2,targetChord
3,1.0,2.0,1.0,21,4,0.5,1.0,3.0,21,6,1.0,2.0,1.0,22,6,1.0,1.0,1.0,22,1_major,5_major,1_major,5_major
4,0.5,1.0,3.0,21,6,1.0,2.0,1.0,22,6,1.0,1.0,1.0,22,5,1.0,2.0,1.0,23,5_major,1_major,5_major,1_major
3,0.25,2.0,4.0,0,1,0.25,1.0,2.0,1,2,0.5,1.0,3.0,1,3,0.25,0.5,4.0,1,1_minor,5_major,1_minor,4_minor
1,0.25,1.0,2.0,1,2,0.5,1.0,3.0,1,3,0.25,0.5,4.0,1,2,0.125,0.5,4.5,1,5_major,1_minor,4_minor,2_diminished
5,1.0,1.0,1.0,18,5,1.0,2.0,1.0,18,3,1.0,1.0,1.0,19,3,1.0,2.0,1.0,19,1_major,6_minor,1_major,6_minor
5,1.0,2.0,1.0,18,3,1.0,1.0,1.0,19,3,1.0,2.0,1.0,19,1,1.0,1.0,1.0,20,6_minor,1_major,6_minor,1_major
1,1.0,2.0,1.0,1,6,0.5,1.0,3.0,1,6,0.25,3.0,4.0,1,6,0.5,1.0,3.0,2,1_minor,5_major,1_minor,5_major
6,0.5,1.0,3.0,1,6,0.25,3.0,4.0,1,6,0.5,1.0,3.0,2,3,0.25,3.0,4.0,2,5_major,1_minor,5_major,1_minor
6,1.0,1.0,1.0,5,6,1.0,1.0,1.0,5,3,0.25,1.0,4.0,5,5,1.0,1.0,1.0,6,3_major,6_major,3_major,1_minor
6,1.0,1.0,1.0,5,3,0.25,1.0,4.0,5,5,1.0,1.0,1.0,6,6,0.25,1.0,2.0,6,6_major,3_major,1_minor,3_major
1,1.0,1.0,1.0,10,7,0.5,1.0,3.0,10,5,0.25,2.0,4.0,10,2,0.25,1.0,2.0,11,4_major,2_minor,1_major,4_major
7,0.5,1.0,3.0,10,5,0.25,2.0,4.0,10,2,0.25,1.0,2.0,11,3,0.5,0.5,3.0,11,2_minor,1_major,4_major,2_minor
7,0.25,1.0,4.0,11,1,1.0,1.0,1.0,12,1,0.25,1.0,2.0,12,7,0.5,1.0,3.0,12,3_major,1_minor,5_minor,6_major
1,1.0,1.0,1.0,12,1,0.25,1.0,2.0,12,7,0.5,1.0,3.0,12,6,0.25,1.0,4.0,12,1_minor,5_minor,6_major,3_major
3,0.25,3.0,4.0,5,1,0.5,1.0,3.0,6,1,0.25,3.0,4.0,6,5,0.5,1.0,3.0,7,1_major,7_diminished,1_major,7_diminished
1,0.5,1.0,3.0,6,1,0.25,3.0,4.0,6,5,0.5,1.0,3.0,7,5,0.25,3.0,4.0,7,7_diminished,1_major,7_diminished,1_major
