note0_scaleDegree,note0_beatStrength,note0_duration,note0_beat,note0_measure,note1_scaleDegree,note1_beatStrength,note1_duration,note1_beat,note1_measure,note2_scaleDegree,note2_beatStrength,note2_duration,note2_beat,note2_measure,note3_scaleDegree,note3_beatStrength,note3_duration,note3_beat,note3_measure,prevChord0,prevChord1,prevChord2,targetChord
6,0.5,1.0,3.0,15,7,0.25,1.0,4.0,15,1,1.0,1.0,1.0,16,1,1.0,1.0,1.0,16,7_diminished,1_major,5_major,1_major
7,0.25,1.0,4.0,15,1,1.0,1.0,1.0,16,1,1.0,1.0,1.0,16,1,1.0,1.0,1.0,16,1_major,5_major,1_major,7_diminished
1,1.0,1.0,1.0,10,1,1.0,1.0,1.0,10,7,0.5,1.0,3.0,10,5,0.25,1.0,4.0,10,3_major,6_minor,5_major,1_major
1,1.0,1.0,1.0,10,7,0.5,1.0,3.0,10,5,0.25,1.0,4.0,10,1,1.0,1.0,1.0,11,6_minor,5_major,1_major,3_major
2,0.25,3.0,4.0,4,1,1.0,1.0,1.0,5,3,0.25,3.0,4.0,5,1,0.5,1.0,3.0,6,1_major,5_major,1_major,5_major
1,1.0,1.0,1.0,5,3,0.25,3.0,4.0,5,1,0.5,1.0,3.0,6,6,0.25,3.0,4.0,6,5_major,1_major,5_major,1_major
1,1.0,2.0,1.0,11,6,0.5,1.0,3.0,11,5,1.0,2.0,1.0,12,5,1.0,1.0,1.0,12,1_major,5_major,1_major,5_major
6,0.5,1.0,3.0,11,5,1.0,2.0,1.0,12,5,1.0,1.0,1.0,12,1,1.0,2.0,1.0,13,5_major,1_major,5_major,1_major
6,1.0,1.0,1.0,6,5,0.25,1.0,2.0,6,4,0.5,1.0,3.0,6,5,0.25,1.0,4.0,6,5_major,1_major,2_minor,1_major
5,0.25,1.0,2.0,6,4,0.5,1.0,3.0,6,5,0.25,1.0,4.0,6,6,1.0,1.0,1.0,7,1_major,2_minor,1_major,5_major
1,0.5,2.0,3.0,5,2,0.5,1.0,3.0,6,4,0.25,2.0,4.0,6,2,0.5,1.0,3.0,7,1_major,7_diminished,1_major,7_diminished
2,0.5,1.0,3.0,6,4,0.25,2.0,4.0,6,2,0.5,1.0,3.0,7,7,0.25,4.0,4.0,7,7_diminished,1_major,7_diminished,1_major
1,1.0,2.0,1.0,9,1,1.0,1.0,1.0,9,5,0.5,1.0,2.0,10,4,0.5,1.0,3.0,10,1_major,5_major,1_major,5_major
1,1.0,1.0,1.0,9,5,0.5,1.0,2.0,10,4,0.5,1.0,3.0,10,5,0.5,1.0,2.0,11,5_major,1_major,5_major,1_major
2,0.5,2.0,3.0,3,3,1.0,1.0,1.0,4,5,0.5,2.0,3.0,6,4,0.5,1.0,2.0,7,1_major,6_minor,1_major,6_minor
3,1.0,1.0,1.0,4,5,0.5,2.0,3.0,6,4,0.5,1.0,2.0,7,2,0.5,2.0,3.0,7,6_minor,1_major,6_minor,1_major
3,0.25,1.0,4.0,5,1,1.0,1.0,1.0,6,7,0.25,1.0,2.0,6,6,0.5,1.0,3.0,6,4_major,1_major,6_minor,3_minor
1,1.0,1.0,1.0,6,7,0.25,1.0,2.0,6,6,0.5,1.0,3.0,6,6,0.25,1.0,4.0,6,1_major,6_minor,3_minor,4_major
2,0.5,1.5,3.0,11,4,0.125,0.5,4.5,11,5,1.0,1.0,1.0,12,6,0.25,1.0,2.0,12,5_minor,3_major,1_minor,2_minor
4,0.125,0.5,4.5,11,5,1.0,1.0,1.0,12,6,0.25,1.0,2.0,12,3,0.5,2.0,3.0,12,3_major,1_minor,2_minor,5_minor
5,0.25,3.0,4.0,5,5,0.5,1.0,3.0,6,3,0.25,3.0,4.0,6,2,0.5,1.0,3.0,7,1_major,5_major,1_major,5_major
5,0.5,1.0,3.0,6,3,0.25,3.0,4.0,6,2,0.5,1.0,3.0,7,1,0.25,3.0,4.0,7,5_major,1_major,5_major,1_major
1,0.25,1.0,4.0,4,1,1.0,1.0,1.0,5,6,0.25,0.5,2.0,5,7,0.125,0.5,2.5,5,3_major,1_minor,3_major,5_minor
1,1.0,1.0,1.0,5,6,0.25,0.5,2.0,5,7,0.125,0.5,2.5,5,1,0.5,0.5,3.0,5,1_minor,3_major,5_minor,6_major
2,1.0,1.0,1.0,5,2,1.0,1.0,1.0,5,1,0.5,1.0,3.0,5,1,0.5,1.0,3.0,5,1_major,5_major,6_minor,5_major
2,1.0,1.0,1.0,5,1,0.5,1.0,3.0,5,1,0.5,1.0,3.0,5,5,1.0,1.0,1.0,6,5_major,6_minor,5_major,1_major
2,1.0,1.0,1.0,24,3,0.5,1.0,2.0,24,1,0.5,0.5,3.0,24,7,0.25,0.5,3.5,24,1_minor,4_minor,5_minor,7_major
3,0.5,1.0,2.0,24,1,0.5,0.5,3.0,24,7,0.25,0.5,3.5,24,1,1.0,1.0,1.0,25,4_minor,5_minor,7_major,1_minor
7,0.25,3.0,4.0,3,2,0.5,1.0,3.0,4,2,0.25,3.0,4.0,4,2,0.5,1.0,3.0,5,1_minor,5_major,1_minor,5_major
2,0.5,1.0,3.0,4,2,0.25,3.0,4.0,4,2,0.5,1.0,3.0,5,1,0.25,3.0,4.0,5,5_major,1_minor,5_major,1_minor
,0.5,3.0,3.0,16,1,0.5,0.5,3.0,17,2,0.125,0.5,3.5,17,3,0.25,3.0,4.0,17,1_minor,2_diminished,7_diminished,1_minor
1,0.5,0.5,3.0,17,2,0.125,0.5,3.5,17,3,0.25,3.0,4.0,17,7,0.5,1.0,3.0,18,2_diminished,7_diminished,1_minor,2_diminished
5,0.5,1.0,3.0,8,5,0.25,3.0,4.0,8,7,0.5,1.0,3.0,9,5,0.25,1.0,4.0,9,4_major,1_major,4_major,7_diminished
5,0.25,3.0,4.0,8,7,0.5,1.0,3.0,9,5,0.25,1.0,4.0,9,6,1.0,2.0,1.0,10,1_major,4_major,7_diminished,1_major
5,0.5,1.0,3.0,15,1,0.25,0.5,4.0,15,2,0.125,0.5,4.5,15,3,1.0,1.0,1.0,16,5_major,3_minor,5_major,6_minor
1,0.25,0.5,4.0,15,2,0.125,0.5,4.5,15,3,1.0,1.0,1.0,16,2,0.25,0.5,2.0,16,3_minor,5_major,6_minor,2_minor
2,0.25,1.0,4.0,5,1,1.0,0.5,1.0,6,7,0.125,0.5,1.5,6,6,0.25,1.0,2.0,6,7_major,6_minor,4_major,1_major
1,1.0,0.5,1.0,6,7,0.125,0.5,1.5,6,6,0.25,1.0,2.0,6,5,0.5,1.0,3.0,6,6_minor,4_major,1_major,4_major
3,0.25,3.0,4.0,3,,0.5,1.0,3.0,4,,0.5,1.5,3.0,4,7,0.125,0.5,1.5,5,1_minor,7_diminished,1_minor,2_minor
,0.5,1.0,3.0,4,,0.5,1.5,3.0,4,7,0.125,0.5,1.5,5,1,0.25,1.0,2.0,5,7_diminished,1_minor,2_minor,1_minor
3,0.5,1.0,3.0,15,4,0.25,1.0,4.0,15,3,1.0,2.0,1.0,16,1,0.5,1.0,3.0,16,4_major,7_diminished,1_major,4_major
