note0_scaleDegree,note0_beatStrength,note0_duration,note0_beat,note0_measure,note1_scaleDegree,note1_beatStrength,note1_duration,note1_beat,note1_measure,note2_scaleDegree,note2_beatStrength,note2_duration,note2_beat,note2_measure,note3_scaleDegree,note3_beatStrength,note3_duration,note3_beat,note3_measure,prevChord0,prevChord1,prevChord2,targetChord
1,0.5,1.0,3.0,9,5,1.0,2.0,1.0,10,6,0.5,1.0,3.0,10,6,0.25,1.0,4.0,10,7_diminished,1_major,4_major,7_diminished
5,1.0,2.0,1.0,10,6,0.5,1.0,3.0,10,6,0.25,1.0,4.0,10,7,1.0,2.0,1.0,11,1_major,4_major,7_diminished,1_major
5,0.25,0.5,2.0,9,5,0.125,0.5,2.5,9,3,0.5,1.0,3.0,9,3,0.5,1.0,3.0,9,6_major,4_minor,7_major,4_minor
5,0.125,0.5,2.5,9,3,0.5,1.0,3.0,9,3,0.5,1.0,3.0,9,3,1.0,1.0,1.0,10,4_minor,7_major,4_minor,5_minor
3,0.5,1.0,3.0,1,5,0.25,2.0,4.0,1,4,1.0,1.0,1.0,2,3,0.5,1.0,3.0,2,7_diminished,1_major,4_major,7_diminished
5,0.25,2.0,4.0,1,4,1.0,1.0,1.0,2,3,0.5,1.0,3.0,2,3,0.25,0.5,4.0,2,1_major,4_major,7_diminished,1_major
5,0.25,1.0,4.0,3,1,1.0,1.0,1.0,4,1,1.0,1.0,1.0,4,7,0.5,1.0,3.0,4,4_major,1_major,6_minor,3_minor
1,1.0,1.0,1.0,4,1,1.0,1.0,1.0,4,7,0.5,1.0,3.0,4,7,0.25,1.0,4.0,4,1_major,6_minor,3_minor,4_major
3,1.0,1.0,1.0,2,5,0.5,1.0,3.0,2,5,1.0,1.0,1.0,3,5,0.5,1.0,2.0,3,6_minor,5_major,1_major,6_minor
5,0.5,1.0,3.0,2,5,1.0,1.0,1.0,3,5,0.5,1.0,2.0,3,,0.5,1.0,3.0,3,5_major,1_major,6_minor,5_major
1,1.0,0.5,1.0,6,7,0.125,0.5,1.5,6,6,0.25,1.0,2.0,6,5,0.5,1.0,3.0,6,1_major,2_minor,1_major,5_minor
7,0.125,0.5,1.5,6,6,0.25,1.0,2.0,6,5,0.5,1.0,3.0,6,5,0.25,1.0,4.0,6,2_minor,1_major,5_minor,5_major
1,0.25,1.0,4.0,2,2,1.0,1.0,1.0,3,1,0.25,1.0,2.0,3,7,0.5,1.0,3.0,3,5_major,1_minor,4_minor,6_major
2,1.0,1.0,1.0,3,1,0.25,1.0,2.0,3,7,0.5,1.0,3.0,3,7,0.25,1.0,4.0,3,1_minor,4_minor,6_major,5_major
3,0.5,3.0,3.0,8,,0.25,1.0,2.0,9,5,0.5,1.0,3.0,9,3,0.25,1.0,4.0,9,1_minor,5_major,1_minor,2_minor
,0.25,1.0,2.0,9,5,0.5,1.0,3.0,9,3,0.25,1.0,4.0,9,3,1.0,1.0,1.0,10,5_major,1_minor,2_minor,1_minor
1,1.0,2.0,1.0,14,1,1.0,1.0,1.0,14,1,1.0,2.0,1.0,15,1,1.0,1.0,1.0,15,1_major,5_major,1_major,5_major
1,1.0,1.0,1.0,14,1,1.0,2.0,1.0,15,1,1.0,1.0,1.0,15,1,1.0,2.0,1.0,16,5_major,1_major,5_major,1_major
4,0.25,1.0,4.0,1,5,1.0,2.0,1.0,2,3,0.5,1.0,3.0,2,6,0.25,1.0,4.0,2,6_minor,1_major,5_major,6_minor
5,1.0,2.0,1.0,2,3,0.5,1.0,3.0,2,6,0.25,1.0,4.0,2,5,1.0,2.0,1.0,3,1_major,5_major,6_minor,1_major
3,1.0,3.0,1.0,5,2,0.5,1.0,3.0,5,7,1.0,0.5,1.0,6,6,0.125,0.5,1.5,6,1_major,4_major,1_major,5_major
2,0.5,1.0,3.0,5,7,1.0,0.5,1.0,6,6,0.125,0.5,1.5,6,7,0.25,2.0,2.0,6,4_major,1_major,5_major,1_major
2,0.25,1.0,4.0,16,1,1.0,1.0,1.0,17,1,1.0,1.0,1.0,17,1,1.0,1.0,1.0,17,6_minor,1_major,2_minor,5_major
1,1.0,1.0,1.0,17,1,1.0,1.0,1.0,17,1,1.0,1.0,1.0,17,1,0.25,1.0,4.0,17,1_major,2_minor,5_major,6_minor
4,0.5,1.0,3.0,5,3,0.25,1.0,4.0,5,2,1.0,0.75,1.0,6,3,0.0625,0.25,1.75,6,4_major,5_major,1_major,5_major
3,0.25,1.0,4.0,5,2,1.0,0.75,1.0,6,3,0.0625,0.25,1.75,6,3,0.25,1.0,2.0,6,5_major,1_major,5_major,1_major
1,1.0,2.0,1.0,2,6,0.5,1.0,3.0,2,5,0.25,1.0,4.0,2,4,1.0,2.0,1.0,3,1_minor,5_minor,6_major,1_minor
6,0.5,1.0,3.0,2,5,0.25,1.0,4.0,2,4,1.0,2.0,1.0,3,3,0.5,1.0,3.0,3,5_minor,6_major,1_minor,5_minor
7,0.25,2.0,4.0,5,1,1.0,2.0,1.0,6,3,0.25,2.0,4.0,6,2,0.25,2.0,2.0,7,1_major,5_major,1_major,5_major
1,1.0,2.0,1.0,6,3,0.25,2.0,4.0,6,2,0.25,2.0,2.0,7,3,0.5,2.0,3.0,7,5_major,1_major,5_major,1_major
6,0.25,3.0,4.0,7,5,0.5,1.0,3.0,8,5,0.25,3.0,4.0,8,1,0.5,1.0,3.0,9,1_major,7_diminished,1_major,7_diminished
5,0.5,1.0,3.0,8,5,0.25,3.0,4.0,8,1,0.5,1.0,3.0,9,,0.25,6.0,4.0,9,7_diminished,1_major,7_diminished,1_major
