note0_scaleDegree,note0_beatStrength,note0_duration,note0_beat,note0_measure,note1_scaleDegree,note1_beatStrength,note1_duration,note1_beat,note1_measure,note2_scaleDegree,note2_beatStrength,note2_duration,note2_beat,note2_measure,note3_scaleDegree,note3_beatStrength,note3_duration,note3_beat,note3_measure,prevChord0,prevChord1,prevChord2,targetChord
3,0.5,1.0,3.0,2,7,0.25,1.0,4.0,2,1,1.0,2.0,1.0,3,7,0.5,1.0,3.0,3,5_minor,6_major,1_minor,5_minor
7,0.25,1.0,4.0,2,1,1.0,2.0,1.0,3,7,0.5,1.0,3.0,3,7,0.25,1.0,4.0,3,6_major,1_minor,5_minor,6_major
3,1.0,2.0,1.0,2,1,0.5,1.0,3.0,2,1,1.0,2.0,1.0,3,3,0.5,1.0,3.0,3,1_major,4_major,1_major,4_major
1,0.5,1.0,3.0,2,1,1.0,2.0,1.0,3,3,0.5,1.0,3.0,3,2,1.0,2.0,1.0,4,4_major,1_major,4_major,1_major
1,0.25,1.0,4.0,11,2,1.0,2.0,1.0,12,5,0.5,1.0,3.0,12,5,0.5,1.0,3.0,12,5_major,1_major,2_minor,5_major
2,1.0,2.0,1.0,12,5,0.5,1.0,3.0,12,5,0.5,1.0,3.0,12,5,1.0,2.0,1.0,13,1_major,2_minor,5_major,1_major
7,1.0,3.0,1.0,7,2,0.25,1.0,4.0,7,1,1.0,3.0,1.0,8,3,0.25,1.0,4.0,8,1_major,2_minor,1_major,2_minor
2,0.25,1.0,4.0,7,1,1.0,3.0,1.0,8,3,0.25,1.0,4.0,8,3,1.0,3.0,1.0,9,2_minor,1_major,2_minor,1_major
7,1.0,1.0,1.0,4,6,0.5,1.0,3.0,4,3,1.0,1.0,1.0,5,4,0.5,1.0,2.0,5,4_minor,5_minor,1_minor,4_minor
6,0.5,1.0,3.0,4,3,1.0,1.0,1.0,5,4,0.5,1.0,2.0,5,6,0.5,1.0,3.0,5,5_minor,1_minor,4_minor,5_minor
6,1.0,1.0,1.0,7,7,0.25,1.0,2.0,7,1,0.5,1.0,3.0,7,7,0.25,1.0,4.0,7,1_minor,3_major,6_major,3_major
7,0.25,1.0,2.0,7,1,0.5,1.0,3.0,7,7,0.25,1.0,4.0,7,6,1.0,1.0,1.0,8,3_major,6_major,3_major,1_minor
2,0.5,1.0,3.0,4,2,0.5,1.0,3.0,4,1,1.0,1.0,1.0,5,1,1.0,1.0,1.0,5,3_minor,4_major,1_major,6_minor
2,0.5,1.0,3.0,4,1,1.0,1.0,1.0,5,1,1.0,1.0,1.0,5,1,1.0,1.0,1.0,5,4_major,1_major,6_minor,3_minor
5,0.5,1.0,3.0,5,2,0.25,1.0,4.0,5,1,1.0,1.0,1.0,6,6,0.25,1.0,2.0,6,4_major,7_major,1_major,6_minor
2,0.25,1.0,4.0,5,1,1.0,1.0,1.0,6,6,0.25,1.0,2.0,6,5,0.5,1.0,3.0,6,7_major,1_major,6_minor,4_major
7,0.25,1.0,2.0,10,2,0.5,1.0,3.0,10,6,0.25,1.0,4.0,10,5,1.0,1.0,1.0,11,1_minor,2_diminished,6_major,5_major
2,0.5,1.0,3.0,10,6,0.25,1.0,4.0,10,5,1.0,1.0,1.0,11,4,0.25,1.0,2.0,11,2_diminished,6_major,5_major,1_minor
3,0.25,2.0,4.0,6,2,0.25,1.0,2.0,7,3,0.5,0.5,3.0,7,2,0.125,0.5,3.5,7,1_minor,3_major,6_major,2_diminished
2,0.25,1.0,2.0,7,3,0.5,0.5,3.0,7,2,0.125,0.5,3.5,7,1,0.25,1.0,4.0,7,3_major,6_major,2_diminished,3_major
2,0.5,1.0,3.0,2,2,0.25,1.0,4.0,2,,1.0,1.0,1.0,3,2,0.25,1.0,2.0,3,1_major,4_major,1_major,5_major
2,0.25,1.0,4.0,2,,1.0,1.0,1.0,3,2,0.25,1.0,2.0,3,3,0.5,1.0,3.0,3,4_major,1_major,5_major,1_major
3,0.5,3.5,3.0,52,4,0.125,0.5,2.5,53,3,0.5,7.5,3.0,53,2,0.125,0.5,2.5,55,1_major,2_minor,1_major,2_minor
4,0.125,0.5,2.5,53,3,0.5,7.5,3.0,53,2,0.125,0.5,2.5,55,3,0.5,15.5,3.0,55,2_minor,1_major,2_minor,1_major
7,0.25,1.0,4.0,11,1,1.0,2.0,1.0,12,7,0.5,1.0,3.0,12,1,0.25,1.0,4.0,12,7_major,1_minor,6_major,7_major
1,1.0,2.0,1.0,12,7,0.5,1.0,3.0,12,1,0.25,1.0,4.0,12,7,1.0,2.0,1.0,13,1_minor,6_major,7_major,1_minor
3,1.0,1.0,1.0,13,3,0.5,1.0,2.0,13,3,0.5,1.0,3.0,13,2,1.0,1.0,1.0,14,1_minor,3_major,7_major,1_minor
3,0.5,1.0,2.0,13,3,0.5,1.0,3.0,13,2,1.0,1.0,1.0,14,2,1.0,1.0,1.0,14,3_major,7_major,1_minor,3_major
1,0.5,1.0,3.0,10,1,1.0,2.0,1.0,11,7,0.5,1.0,3.0,11,7,0.25,1.0,4.0,11,2_minor,1_major,4_major,2_minor
1,1.0,2.0,1.0,11,7,0.5,1.0,3.0,11,7,0.25,1.0,4.0,11,6,1.0,2.0,1.0,12,1_major,4_major,2_minor,1_major
3,0.5,1.0,3.0,11,3,0.25,3.0,4.0,11,7,0.5,1.0,3.0,12,7,0.5,3.0,3.0,12,7_diminished,1_minor,7_diminished,1_minor
3,0.25,3.0,4.0,11,7,0.5,1.0,3.0,12,7,0.5,3.0,3.0,12,6,1.0,1.0,1.0,13,1_minor,7_diminished,1_minor,7_diminished
6,0.5,1.0,3.0,1,6,0.25,0.5,4.0,1,6,0.125,0.5,4.5,1,3,1.0,1.0,1.0,2,5_major,1_minor,3_major,1_minor
6,0.25,0.5,4.0,1,6,0.125,0.5,4.5,1,3,1.0,1.0,1.0,2,3,1.0,1.0,1.0,2,1_minor,3_major,1_minor,4_minor
