note0_scaleDegree,note0_beatStrength,note0_duration,note0_beat,note0_measure,note1_scaleDegree,note1_beatStrength,note1_duration,note1_beat,note1_measure,note2_scaleDegree,note2_beatStrength,note2_duration,note2_beat,note2_measure,note3_scaleDegree,note3_beatStrength,note3_duration,note3_beat,note3_measure,prevChord0,prevChord1,prevChord2,targetChord
,0.5,2.0,3.0,2,5,0.25,1.0,2.0,3,5,0.5,1.0,3.0,3,4,0.25,2.0,4.0,3,1_minor,6_major,5_major,1_minor
5,0.25,1.0,2.0,3,5,0.5,1.0,3.0,3,4,0.25,2.0,4.0,3,6,0.25,1.0,2.0,4,6_major,5_major,1_minor,6_major
5,1.0,1.0,1.0,12,5,0.25,1.0,2.0,12,4,0.5,1.0,3.0,12,4,0.5,1.0,3.0,12,1_major,4_major,3_minor,6_minor
5,0.25,1.0,2.0,12,4,0.5,1.0,3.0,12,4,0.5,1.0,3.0,12,3,1.0,1.0,1.0,13,4_major,3_minor,6_minor,1_major
6,1.0,2.0,1.0,11,4,0.5,1.0,3.0,11,4,0.25,1.0,4.0,11,3,1.0,2.0,1.0,12,1_minor,5_minor,6_major,1_minor
4,0.5,1.0,3.0,11,4,0.25,1.0,4.0,11,3,1.0,2.0,1.0,12,3,1.0,1.0,1.0,12,5_minor,6_major,1_minor,5_minor
7,1.0,2.0,1.0,3,6,0.5,1.0,3.0,3,1,1.0,2.0,1.0,4,3,0.5,1.0,3.0,4,1_major,5_major,1_major,5_major
6,0.5,1.0,3.0,3,1,1.0,2.0,1.0,4,3,0.5,1.0,3.0,4,2,1.0,2.0,1.0,5,5_major,1_major,5_major,1_major
1,1.0,1.0,1.0,26,1,0.25,1.0,2.0,26,2,0.5,1.0,3.0,26,1,0.25,1.0,4.0,26,1_major,5_major,6_minor,3_minor
1,0.25,1.0,2.0,26,2,0.5,1.0,3.0,26,1,0.25,1.0,4.0,26,1,1.0,1.0,1.0,27,5_major,6_minor,3_minor,1_major
