note0_scaleDegree,note0_beatStrength,note0_duration,note0_beat,note0_measure,note1_scaleDegree,note1_beatStrength,note1_duration,note1_beat,note1_measure,note2_scaleDegree,note2_beatStrength,note2_duration,note2_beat,note2_measure,note3_scaleDegree,note3_beatStrength,note3_duration,note3_beat,note3_measure,prevChord0,prevChord1,prevChord2,targetChord
3,1.0,1.0,1.0,9,5,0.25,1.0,2.0,9,4,0.5,1.0,3.0,9,3,0.25,1.0,4.0,9,1_major,5_major,1_major,5_major
5,0.25,1.0,2.0,9,4,0.5,1.0,3.0,9,3,0.25,1.0,4.0,9,1,1.0,1.0,1.0,10,5_major,1_major,5_major,1_major
4,0.25,1.0,4.0,5,3,1.0,1.0,1.0,6,3,1.0,1.0,1.0,6,3,1.0,1.0,1.0,6,4_minor,5_major,1_minor,5_minor
3,1.0,1.0,1.0,6,3,1.0,1.0,1.0,6,3,1.0,1.0,1.0,6,5,0.25,2.0,4.0,6,5_major,1_minor,5_minor,5_major
3,1.0,1.0,1.0,4,3,1.0,1.0,1.0,4,3,0.25,0.5,4.0,4,2,0.125,0.5,4.5,4,4_minor,5_major,1_minor,3_major
3,1.0,1.0,1.0,4,3,0.25,0.5,4.0,4,2,0.125,0.5,4.5,4,1,1.0,1.0,1.0,5,5_major,1_minor,3_major,1_minor
3,1.0,1.0,1.0,13,4,0.25,1.0,2.0,13,5,0.5,1.0,3.0,13,5,0.25,1.0,4.0,13,1_major,4_major,2_minor,3_major
4,0.25,1.0,2.0,13,5,0.5,1.0,3.0,13,5,0.25,1.0,4.0,13,4,1.0,1.0,1.0,14,4_major,2_minor,3_major,1_major
2,1.0,1.0,1.0,8,4,0.25,1.0,2.0,8,6,0.5,1.0,3.0,8,5,0.25,1.0,4.0,8,5_major,1_minor,2_minor,1_minor
4,0.25,1.0,2.0,8,6,0.5,1.0,3.0,8,5,0.25,1.0,4.0,8,5,1.0,1.0,1.0,9,1_minor,2_minor,1_minor,5_major
4,0.25,1.0,2.0,6,4,0.25,1.5,2.0,6,2,0.125,0.5,4.5,6,5,1.0,1.0,1.0,7,6_minor,4_major,2_minor,1_major
4,0.25,1.5,2.0,6,2,0.125,0.5,4.5,6,5,1.0,1.0,1.0,7,5,1.0,1.0,1.0,7,4_major,2_minor,1_major,6_minor
3,1.0,1.0,1.0,8,3,1.0,1.0,1.0,8,1,0.25,2.0,4.0,8,2,0.25,1.0,2.0,9,6_major,3_major,1_minor,6_major
3,1.0,1.0,1.0,8,1,0.25,2.0,4.0,8,2,0.25,1.0,2.0,9,1,0.5,1.0,3.0,9,3_major,1_minor,6_major,3_major
2,0.25,1.0,4.0,5,7,1.0,1.0,1.0,6,7,1.0,1.0,1.0,6,1,0.25,2.0,4.0,6,1_major,6_minor,1_major,6_minor
7,1.0,1.0,1.0,6,7,1.0,1.0,1.0,6,1,0.25,2.0,4.0,6,1,0.25,1.0,2.0,7,6_minor,1_major,6_minor,1_major
7,0.5,1.0,3.0,3,7,0.25,1.0,4.0,3,6,1.0,1.0,1.0,4,6,1.0,1.0,1.0,4,3_major,6_major,3_major,6_major
7,0.25,1.0,4.0,3,6,1.0,1.0,1.0,4,6,1.0,1.0,1.0,4,6,1.0,3.0,1.0,4,6_major,3_major,6_major,3_major
2,1.0,0.75,1.0,6,3,0.0625,0.25,1.75,6,3,0.25,1.0,2.0,6,2,0.5,1.0,3.0,6,1_major,2_minor,1_major,4_major
3,0.0625,0.25,1.75,6,3,0.25,1.0,2.0,6,2,0.5,1.0,3.0,6,2,0.25,1.0,4.0,6,2_minor,1_major,4_major,5_major
2,1.0,2.0,1.0,16,2,0.5,2.0,3.0,16,2,1.0,2.0,1.0,17,6,0.5,2.0,3.0,17,1_minor,7_major,1_minor,7_major
2,0.5,2.0,3.0,16,2,1.0,2.0,1.0,17,6,0.5,2.0,3.0,17,1,1.0,2.0,1.0,18,7_major,1_minor,7_major,1_minor
2,1.0,0.5,1.0,2,2,0.125,0.5,2.5,2,2,0.5,1.0,3.0,2,2,0.5,1.0,3.0,2,6_minor,2_minor,3_minor,6_minor
2,0.125,0.5,2.5,2,2,0.5,1.0,3.0,2,2,0.5,1.0,3.0,2,3,1.0,1.0,1.0,3,2_minor,3_minor,6_minor,1_major
3,0.25,6.0,4.0,20,1,0.5,1.0,3.0,22,2,0.25,3.0,4.0,22,5,0.5,0.5,3.0,23,1_minor,4_major,1_minor,4_major
1,0.5,1.0,3.0,22,2,0.25,3.0,4.0,22,5,0.5,0.5,3.0,23,,0.125,0.5,3.5,23,4_major,1_minor,4_major,7_diminished
6,0.5,1.0,3.0,19,6,0.25,2.0,4.0,19,,0.25,1.0,2.0,20,6,0.5,1.0,3.0,20,4_minor,1_minor,1_major,4_minor
6,0.25,2.0,4.0,19,,0.25,1.0,2.0,20,6,0.5,1.0,3.0,20,6,0.25,1.0,4.0,20,1_minor,1_major,4_minor,1_minor
5,0.25,2.0,4.0,5,3,0.25,1.0,2.0,6,2,0.5,1.0,3.0,6,3,0.25,0.5,4.0,6,5_major,1_minor,2_diminished,6_major
3,0.25,1.0,2.0,6,2,0.5,1.0,3.0,6,3,0.25,0.5,4.0,6,2,0.125,0.5,4.5,6,1_minor,2_diminished,6_major,4_minor
2,0.5,1.0,3.0,6,3,0.25,1.0,4.0,6,1,1.0,2.0,1.0,7,2,0.5,1.0,3.0,7,5_major,1_minor,3_major,5_major
3,0.25,1.0,4.0,6,1,1.0,2.0,1.0,7,2,0.5,1.0,3.0,7,1,0.25,1.0,4.0,7,1_minor,3_major,5_major,1_minor
1,0.25,3.0,4.0,0,2,0.5,1.0,3.0,1,2,0.5,1.0,3.0,1,1,1.0,2.0,1.0,2,1_major,4_major,2_minor,1_major
2,0.5,1.0,3.0,1,2,0.5,1.0,3.0,1,1,1.0,2.0,1.0,2,4,0.5,1.0,3.0,2,4_major,2_minor,1_major,4_major
6,1.0,1.0,1.0,6,6,1.0,2.0,1.0,6,3,1.0,1.0,1.0,7,3,0.25,1.0,2.0,7,5_minor,4_minor,1_minor,5_minor
6,1.0,2.0,1.0,6,3,1.0,1.0,1.0,7,3,0.25,1.0,2.0,7,4,0.5,2.0,3.0,7,4_minor,1_minor,5_minor,4_minor
3,0.25,1.0,4.0,9,4,1.0,2.0,1.0,10,2,0.5,1.0,3.0,10,2,0.5,1.0,3.0,10,2_minor,1_major,4_major,2_minor
4,1.0,2.0,1.0,10,2,0.5,1.0,3.0,10,2,0.5,1.0,3.0,10,1,1.0,2.0,1.0,11,1_major,4_major,2_minor,1_major
3,1.0,1.0,1.0,8,3,1.0,1.0,1.0,8,3,1.0,3.0,1.0,8,2,0.25,1.0,2.0,9,3_major,6_major,3_major,6_major
3,1.0,1.0,1.0,8,3,1.0,3.0,1.0,8,2,0.25,1.0,2.0,9,1,0.5,1.0,3.0,9,6_major,3_major,6_major,3_major
3,1.0,2.0,1.0,9,5,0.5,0.5,3.0,9,4,0.125,0.5,3.5,9,3,0.25,1.0,4.0,9,1_major,7_diminished,2_minor,3_minor
5,0.5,0.5,3.0,9,4,0.125,0.5,3.5,9,3,0.25,1.0,4.0,9,2,1.0,2.0,1.0,10,7_diminished,2_minor,3_minor,1_major
5,0.0625,2.25,4.75,7,1,0.5,1.0,3.0,8,1,0.25,1.0,4.0,8,7,1.0,2.0,1.0,9,1_major,4_major,5_major,1_major
1,0.5,1.0,3.0,8,1,0.25,1.0,4.0,8,7,1.0,2.0,1.0,9,6,0.5,1.0,3.0,9,4_major,5_major,1_major,4_major
