note0_scaleDegree,note0_beatStrength,note0_duration,note0_beat,note0_measure,note1_scaleDegree,note1_beatStrength,note1_duration,note1_beat,note1_measure,note2_scaleDegree,note2_beatStrength,note2_duration,note2_beat,note2_measure,note3_scaleDegree,note3_beatStrength,note3_duration,note3_beat,note3_measure,prevChord0,prevChord1,prevChord2,targetChord
6,1.0,1.0,1.0,4,1,0.25,2.0,4.0,4,5,0.25,1.0,2.0,5,6,0.5,1.0,3.0,5,3_major,1_minor,6_major,3_major
1,0.25,2.0,4.0,4,5,0.25,1.0,2.0,5,6,0.5,1.0,3.0,5,7,0.25,1.0,4.0,5,1_minor,6_major,3_major,4_minor
5,1.0,1.0,1.0,7,4,0.5,1.0,2.0,7,4,0.5,0.5,2.0,7,3,0.25,0.5,3.5,7,1_minor,4_minor,5_minor,7_major
4,0.5,1.0,2.0,7,4,0.5,0.5,2.0,7,3,0.25,0.5,3.5,7,3,1.0,1.0,1.0,8,4_minor,5_minor,7_major,1_minor
4,1.0,1.0,1.0,2,3,0.25,1.0,2.0,2,2,0.5,1.0,3.0,2,2,0.25,1.0,4.0,2,6_minor,2_minor,5_major,3_minor
3,0.25,1.0,2.0,2,2,0.5,1.0,3.0,2,2,0.25,1.0,4.0,2,3,1.0,1.0,1.0,3,2_minor,5_major,3_minor,6_minor
3,0.25,3.0,4.0,5,1,0.5,1.0,3.0,6,7,0.25,3.0,4.0,6,,0.5,1.0,3.0,7,1_minor,5_major,1_minor,5_major
1,0.5,1.0,3.0,6,7,0.25,3.0,4.0,6,,0.5,1.0,3.0,7,3,0.25,2.0,4.0,7,5_major,1_minor,5_major,1_minor
3,0.5,1.0,3.0,8,3,0.5,1.0,3.0,8,3,1.0,1.0,1.0,9,3,0.25,1.0,2.0,9,4_major,7_diminished,5_minor,1_minor
3,0.5,1.0,3.0,8,3,1.0,1.0,1.0,9,3,0.25,1.0,2.0,9,2,0.5,1.0,3.0,9,7_diminished,5_minor,1_minor,4_major
3,1.0,1.0,1.0,10,4,0.25,1.0,2.0,10,2,0.5,1.0,3.0,10,2,0.5,1.0,3.0,10,1_major,5_major,6_minor,5_major
4,0.25,1.0,2.0,10,2,0.5,1.0,3.0,10,2,0.5,1.0,3.0,10,7,1.0,1.0,1.0,11,5_major,6_minor,5_major,1_major
6,0.25,2.0,4.0,0,6,0.25,2.0,2.0,1,6,0.25,1.0,4.0,1,1,1.0,1.0,1.0,2,1_minor,6_major,5_major,1_minor
6,0.25,2.0,2.0,1,6,0.25,1.0,4.0,1,1,1.0,1.0,1.0,2,7,0.25,2.0,2.0,2,6_major,5_major,1_minor,6_major
3,1.0,2.0,1.0,5,2,0.5,1.0,3.0,5,1,0.25,1.0,4.0,5,7,1.0,2.0,1.0,6,1_minor,5_major,6_major,1_minor
2,0.5,1.0,3.0,5,1,0.25,1.0,4.0,5,7,1.0,2.0,1.0,6,6,0.5,1.0,3.0,6,5_major,6_major,1_minor,5_major
3,0.125,0.5,3.5,16,4,0.25,1.0,4.0,16,3,1.0,1.0,1.0,17,3,1.0,1.0,1.0,17,4_minor,5_major,1_minor,4_minor
4,0.25,1.0,4.0,16,3,1.0,1.0,1.0,17,3,1.0,1.0,1.0,17,5,0.5,1.0,3.0,17,5_major,1_minor,4_minor,2_diminished
1,0.25,1.0,2.0,14,7,0.5,1.0,3.0,14,6,0.25,0.5,4.0,14,7,0.125,0.5,4.5,14,1_minor,7_major,3_major,1_minor
7,0.5,1.0,3.0,14,6,0.25,0.5,4.0,14,7,0.125,0.5,4.5,14,1,1.0,1.0,1.0,15,7_major,3_major,1_minor,4_major
2,0.5,0.5,3.0,25,3,0.25,0.5,3.5,25,4,1.0,1.0,1.0,26,,0.5,1.0,2.0,26,5_minor,7_major,1_minor,4_minor
3,0.25,0.5,3.5,25,4,1.0,1.0,1.0,26,,0.5,1.0,2.0,26,3,0.5,1.0,3.0,26,7_major,1_minor,4_minor,5_minor
