note0_scaleDegree,note0_beatStrength,note0_duration,note0_beat,note0_measure,note1_scaleDegree,note1_beatStrength,note1_duration,note1_beat,note1_measure,note2_scaleDegree,note2_beatStrength,note2_duration,note2_beat,note2_measure,note3_scaleDegree,note3_beatStrength,note3_duration,note3_beat,note3_measure,prevChord0,prevChord1,prevChord2,targetChord
2,1.0,1.0,1.0,8,2,1.0,1.0,1.0,8,2,1.0,3.0,1.0,8,2,0.25,1.0,2.0,9,1_major,6_minor,1_major,6_minor
2,1.0,1.0,1.0,8,2,1.0,3.0,1.0,8,2,0.25,1.0,2.0,9,3,0.5,1.0,3.0,9,6_minor,1_major,6_minor,1_major
6,0.25,2.0,4.0,3,5,1.0,1.0,1.0,4,5,0.25,2.0,4.0,4,5,0.25,2.0,2.0,5,1_major,5_major,1_major,5_major
5,1.0,1.0,1.0,4,5,0.25,2.0,4.0,4,5,0.25,2.0,2.0,5,3,0.25,0.5,4.0,5,5_major,1_major,5_major,1_major
7,0.25,1.0,2.0,4,1,0.5,1.0,3.0,4,3,0.25,2.0,4.0,4,,0.25,1.0,2.0,5,1_minor,2_diminished,5_major,1_minor
1,0.5,1.0,3.0,4,3,0.25,2.0,4.0,4,,0.25,1.0,2.0,5,6,0.5,1.0,3.0,5,2_diminished,5_major,1_minor,2_diminished
1,1.0,1.0,1.0,6,5,0.25,1.0,4.0,6,5,1.0,1.0,1.0,7,6,0.25,1.0,2.0,7,7_diminished,1_major,5_major,1_major
5,0.25,1.0,4.0,6,5,1.0,1.0,1.0,7,6,0.25,1.0,2.0,7,2,0.5,1.0,3.0,7,1_major,5_major,1_major,7_diminished
3,0.5,1.0,3.0,16,3,0.5,1.0,3.0,16,3,1.0,1.0,1.0,17,3,1.0,1.0,1.0,17,5_minor,4_minor,5_major,1_minor
3,0.5,1.0,3.0,16,3,1.0,1.0,1.0,17,3,1.0,1.0,1.0,17,3,1.0,1.0,1.0,17,4_minor,5_major,1_minor,5_minor
4,1.0,2.0,1.0,2,2,0.5,1.0,3.0,2,3,1.0,2.0,1.0,3,,0.5,1.0,3.0,3,1_major,6_minor,1_major,6_minor
2,0.5,1.0,3.0,2,3,1.0,2.0,1.0,3,,0.5,1.0,3.0,3,5,1.0,2.0,1.0,4,6_minor,1_major,6_minor,1_major
5,1.0,2.0,1.0,26,5,1.0,1.0,1.0,26,5,1.0,2.0,1.0,27,5,0.5,1.0,3.0,27,1_major,5_major,1_major,5_major
5,1.0,1.0,1.0,26,5,1.0,2.0,1.0,27,5,0.5,1.0,3.0,27,5,1.0,2.0,1.0,28,5_major,1_major,5_major,1_major
7,0.25,1.0,4.0,4,1,1.0,1.0,1.0,5,1,0.25,1.0,2.0,5,2,0.5,1.0,3.0,5,4_major,1_major,6_minor,3_minor
1,1.0,1.0,1.0,5,1,0.25,1.0,2.0,5,2,0.5,1.0,3.0,5,3,0.25,1.0,4.0,5,1_major,6_minor,3_minor,4_major
2,0.5,1.0,3.0,12,1,0.25,1.0,4.0,12,2,1.0,1.0,1.0,13,2,1.0,1.0,1.0,13,1_major,5_major,1_major,5_major
1,0.25,1.0,4.0,12,2,1.0,1.0,1.0,13,2,1.0,1.0,1.0,13,1,0.5,1.0,3.0,13,5_major,1_major,5_major,1_major
1,0.5,1.0,3.0,4,1,0.5,1.0,3.0,4,3,1.0,1.0,1.0,5,5,0.25,1.0,2.0,5,6_minor,5_major,6_minor,3_major
1,0.5,1.0,3.0,4,3,1.0,1.0,1.0,5,5,0.25,1.0,2.0,5,4,0.5,1.0,3.0,5,5_major,6_minor,3_major,6_minor
7,1.0,2.0,1.0,13,6,0.5,2.0,3.0,13,1,1.0,0.5,1.0,14,7,0.125,0.5,1.5,14,5_major,1_minor,5_major,6_minor
6,0.5,2.0,3.0,13,1,1.0,0.5,1.0,14,7,0.125,0.5,1.5,14,6,0.25,1.0,2.0,14,1_minor,5_major,6_minor,5_major
7,0.25,2.0,2.0,23,6,0.5,1.0,3.0,23,5,1.0,1.0,1.0,24,6,0.25,2.0,2.0,24,6_major,5_major,1_minor,6_major
6,0.5,1.0,3.0,23,5,1.0,1.0,1.0,24,6,0.25,2.0,2.0,24,6,0.25,1.0,4.0,24,5_major,1_minor,6_major,5_major
6,0.5,1.5,3.0,7,4,0.125,0.5,4.5,7,5,1.0,1.0,1.0,8,4,0.25,1.0,2.0,8,1_major,6_minor,1_major,5_major
4,0.125,0.5,4.5,7,5,1.0,1.0,1.0,8,4,0.25,1.0,2.0,8,3,0.5,3.0,3.0,8,6_minor,1_major,5_major,1_major
2,0.25,2.0,4.0,2,1,1.0,1.0,1.0,3,1,0.25,2.0,4.0,3,3,0.25,1.0,2.0,4,1_major,6_minor,1_major,6_minor
1,1.0,1.0,1.0,3,1,0.25,2.0,4.0,3,3,0.25,1.0,2.0,4,4,0.5,1.0,3.0,4,6_minor,1_major,6_minor,5_major
3,0.5,1.0,3.0,12,,0.25,2.0,4.0,12,7,0.25,2.0,2.0,13,6,0.25,2.0,4.0,13,5_major,1_minor,5_major,1_minor
,0.25,2.0,4.0,12,7,0.25,2.0,2.0,13,6,0.25,2.0,4.0,13,7,1.0,0.5,1.0,14,1_minor,5_major,1_minor,5_major
6,1.0,1.0,1.0,3,6,0.25,1.0,2.0,3,7,0.5,1.0,3.0,3,7,0.25,1.0,4.0,3,1_minor,6_major,2_diminished,3_major
6,0.25,1.0,2.0,3,7,0.5,1.0,3.0,3,7,0.25,1.0,4.0,3,3,1.0,1.0,1.0,4,6_major,2_diminished,3_major,1_minor
4,1.0,1.0,1.0,8,3,0.5,1.0,3.0,8,3,0.25,2.0,4.0,8,3,0.25,1.0,2.0,9,5_major,6_minor,1_major,5_major
3,0.5,1.0,3.0,8,3,0.25,2.0,4.0,8,3,0.25,1.0,2.0,9,2,0.5,1.0,3.0,9,6_minor,1_major,5_major,6_minor
3,0.25,0.5,4.0,5,4,0.125,0.5,4.5,5,5,1.0,1.0,1.0,6,4,0.25,2.0,2.0,6,1_major,2_minor,1_major,5_major
4,0.125,0.5,4.5,5,5,1.0,1.0,1.0,6,4,0.25,2.0,2.0,6,5,0.25,2.0,4.0,6,2_minor,1_major,5_major,1_major
7,0.5,1.0,3.0,11,7,0.25,1.0,4.0,11,6,1.0,1.0,1.0,12,6,1.0,1.0,1.0,12,2_diminished,3_major,1_minor,6_major
7,0.25,1.0,4.0,11,6,1.0,1.0,1.0,12,6,1.0,1.0,1.0,12,6,1.0,1.0,1.0,12,3_major,1_minor,6_major,2_diminished
3,0.25,0.5,4.0,0,2,0.125,0.5,4.5,0,1,1.0,1.0,1.0,1,2,0.25,1.0,2.0,1,1_major,5_major,1_major,4_major
2,0.125,0.5,4.5,0,1,1.0,1.0,1.0,1,2,0.25,1.0,2.0,1,3,0.5,0.5,3.0,1,5_major,1_major,4_major,2_minor
5,0.5,1.0,3.0,7,4,0.25,0.5,4.0,7,3,0.125,0.5,4.5,7,2,1.0,1.0,1.0,8,5_major,3_minor,5_major,6_minor
4,0.25,0.5,4.0,7,3,0.125,0.5,4.5,7,2,1.0,1.0,1.0,8,2,0.25,0.5,2.0,8,3_minor,5_major,6_minor,2_minor
2,1.0,1.0,1.0,6,1,0.5,1.0,3.0,6,1,0.25,1.0,4.0,6,7,1.0,1.0,1.0,7,4_minor,6_major,5_major,1_minor
1,0.5,1.0,3.0,6,1,0.25,1.0,4.0,6,7,1.0,1.0,1.0,7,6,0.25,1.0,2.0,7,6_major,5_major,1_minor,4_minor
