note0_scaleDegree,note0_beatStrength,note0_duration,note0_beat,note0_measure,note1_scaleDegree,note1_beatStrength,note1_duration,note1_beat,note1_measure,note2_scaleDegree,note2_beatStrength,note2_duration,note2_beat,note2_measure,note3_scaleDegree,note3_beatStrength,note3_duration,note3_beat,note3_measure,prevChord0,prevChord1,prevChord2,targetChord
5,1.0,3.0,1.0,9,3,0.25,1.0,4.0,9,2,1.0,3.0,1.0,10,1,0.5,1.0,3.0,10,1_minor,6_major,1_minor,6_major
3,0.25,1.0,4.0,9,2,1.0,3.0,1.0,10,1,0.5,1.0,3.0,10,2,1.0,3.0,1.0,11,6_major,1_minor,6_major,1_minor
7,0.25,1.0,2.0,6,6,0.5,1.0,3.0,6,6,0.5,2.0,3.0,6,6,0.25,1.0,2.0,7,2_diminished,5_minor,1_minor,2_diminished
6,0.5,1.0,3.0,6,6,0.5,2.0,3.0,6,6,0.25,1.0,2.0,7,5,0.5,1.0,3.0,7,5_minor,1_minor,2_diminished,5_minor
4,1.0,1.0,1.0,4,3,0.5,1.0,3.0,4,3,0.25,2.0,4.0,4,3,0.25,1.0,2.0,5,5_major,6_minor,1_major,5_major
3,0.5,1.0,3.0,4,3,0.25,2.0,4.0,4,3,0.25,1.0,2.0,5,2,0.5,1.0,3.0,5,6_minor,1_major,5_major,6_minor
2,0.25,1.0,4.0,3,1,1.0,2.0,1.0,4,2,0.5,1.0,3.0,4,2,0.25,1.0,4.0,4,5_major,6_minor,2_minor,5_major
1,1.0,2.0,1.0,4,2,0.5,1.0,3.0,4,2,0.25,1.0,4.0,4,1,1.0,2.0,1.0,5,6_minor,2_minor,5_major,6_minor
,0.25,1.0,4.0,4,5,1.0,2.0,1.0,5,5,0.5,1.0,3.0,5,3,0.25,1.0,4.0,5,7_major,1_minor,3_major,7_major
5,1.0,2.0,1.0,5,5,0.5,1.0,3.0,5,3,0.25,1.0,4.0,5,2,1.0,2.0,1.0,6,1_minor,3_major,7_major,1_minor
1,0.5,1.0,3.0,14,1,0.5,1.0,3.0,14,1,1.0,1.0,1.0,15,1,0.25,1.0,2.0,15,1_major,6_minor,1_major,5_major
1,0.5,1.0,3.0,14,1,1.0,1.0,1.0,15,1,0.25,1.0,2.0,15,5,0.5,1.0,3.0,15,6_minor,1_major,5_major,1_major
3,0.125,0.5,3.5,2,2,0.25,1.0,4.0,2,1,1.0,1.0,1.0,3,1,1.0,1.0,1.0,3,1_major,5_major,6_minor,1_major
2,0.25,1.0,4.0,2,1,1.0,1.0,1.0,3,1,1.0,1.0,1.0,3,1,0.25,1.0,4.0,3,5_major,6_minor,1_major,5_major
3,1.0,1.0,1.0,3,5,0.25,1.0,2.0,3,1,0.5,0.5,3.0,3,2,0.125,0.5,3.5,3,6_minor,1_major,4_major,2_minor
5,0.25,1.0,2.0,3,1,0.5,0.5,3.0,3,2,0.125,0.5,3.5,3,3,0.25,1.0,4.0,3,1_major,4_major,2_minor,1_major
1,0.5,1.0,3.0,7,7,0.25,1.0,4.0,7,6,1.0,1.0,1.0,8,6,1.0,1.0,1.0,8,6_major,3_major,1_minor,3_major
7,0.25,1.0,4.0,7,6,1.0,1.0,1.0,8,6,1.0,1.0,1.0,8,7,0.5,1.0,3.0,8,3_major,1_minor,3_major,6_major
7,0.5,1.0,3.0,9,5,0.25,1.0,4.0,9,6,1.0,2.0,1.0,10,3,0.5,1.0,3.0,10,4_major,7_diminished,1_major,4_major
5,0.25,1.0,4.0,9,6,1.0,2.0,1.0,10,3,0.5,1.0,3.0,10,2,0.25,1.0,4.0,10,7_diminished,1_major,4_major,7_diminished
7,0.5,1.0,3.0,5,1,0.25,1.0,4.0,5,2,1.0,1.0,1.0,6,2,1.0,1.0,1.0,6,7_major,3_major,5_major,1_minor
1,0.25,1.0,4.0,5,2,1.0,1.0,1.0,6,2,1.0,1.0,1.0,6,3,0.25,1.0,4.0,6,3_major,5_major,1_minor,3_major
5,0.5,1.0,3.0,9,5,0.25,1.0,4.0,9,4,1.0,1.0,1.0,10,3,0.25,1.0,2.0,10,1_major,6_minor,1_major,4_major
5,0.25,1.0,4.0,9,4,1.0,1.0,1.0,10,3,0.25,1.0,2.0,10,2,0.5,1.0,3.0,10,6_minor,1_major,4_major,1_major
1,0.25,1.0,4.0,6,1,1.0,1.0,1.0,7,7,0.25,1.0,2.0,7,1,0.5,1.0,3.0,7,3_major,1_minor,3_major,6_major
1,1.0,1.0,1.0,7,7,0.25,1.0,2.0,7,1,0.5,1.0,3.0,7,1,0.25,1.0,4.0,7,1_minor,3_major,6_major,3_major
4,1.0,1.0,1.0,3,3,0.25,1.0,2.0,3,2,0.5,1.0,3.0,3,3,0.25,1.0,4.0,3,1_major,5_major,1_major,4_major
3,0.25,1.0,2.0,3,2,0.5,1.0,3.0,3,3,0.25,1.0,4.0,3,2,1.0,1.0,1.0,4,5_major,1_major,4_major,1_major
1,0.5,1.0,3.0,7,7,0.25,1.0,4.0,7,7,1.0,1.0,1.0,8,6,0.25,1.0,2.0,8,1_major,4_major,1_major,6_minor
7,0.25,1.0,4.0,7,7,1.0,1.0,1.0,8,6,0.25,1.0,2.0,8,5,0.5,1.0,3.0,8,4_major,1_major,6_minor,1_major
5,1.0,1.0,1.0,19,5,1.0,1.0,1.0,19,5,0.25,1.0,4.0,19,1,1.0,1.0,1.0,20,1_major,4_major,6_minor,1_major
