note0_scaleDegree,note0_beatStrength,note0_duration,note0_beat,note0_measure,note1_scaleDegree,note1_beatStrength,note1_duration,note1_beat,note1_measure,note2_scaleDegree,note2_beatStrength,note2_duration,note2_beat,note2_measure,note3_scaleDegree,note3_beatStrength,note3_duration,note3_beat,note3_measure,prevChord0,prevChord1,prevChord2,targetChord
6,1.0,1.0,1.0,8,1,0.25,1.0,4.0,8,7,1.0,0.5,1.0,9,6,0.125,0.5,1.5,9,5_minor,6_major,1_minor,2_minor
1,0.25,1.0,4.0,8,7,1.0,0.5,1.0,9,6,0.125,0.5,1.5,9,5,0.25,1.0,2.0,9,6_major,1_minor,2_minor,1_minor
7,0.25,3.0,4.0,6,3,0.5,1.0,3.0,7,3,0.25,3.0,4.0,7,7,0.5,1.0,3.0,8,1_minor,5_major,1_minor,5_major
3,0.5,1.0,3.0,7,3,0.25,3.0,4.0,7,7,0.5,1.0,3.0,8,7,0.25,3.0,4.0,8,5_major,1_minor,5_major,1_minor
2,1.0,1.0,1.0,8,2,1.0,1.0,1.0,8,1,0.5,2.0,3.0,8,2,1.0,2.0,1.0,9,1_major,6_minor,1_major,6_minor
2,1.0,1.0,1.0,8,1,0.5,2.0,3.0,8,2,1.0,2.0,1.0,9,2,1.0,1.0,1.0,10,6_minor,1_major,6_minor,1_major
6,1.0,1.5,1.0,1,,0.125,0.5,2.5,1,,0.5,1.0,3.0,1,6,0.25,1.0,4.0,1,1_minor,4_major,5_major,4_major
,0.125,0.5,2.5,1,,0.5,1.0,3.0,1,6,0.25,1.0,4.0,1,7,1.0,0.5,1.0,2,4_major,5_major,4_major,1_minor
3,0.5,1.0,3.0,9,2,0.25,1.0,4.0,9,2,1.0,2.0,1.0,10,1,0.5,1.0,3.0,10,4_major,2_minor,1_major,4_major
2,0.25,1.0,4.0,9,2,1.0,2.0,1.0,10,1,0.5,1.0,3.0,10,1,0.5,1.0,3.0,10,2_minor,1_major,4_major,2_minor
2,0.25,1.5,4.0,1,1,0.125,0.5,1.5,2,1,0.25,0.5,2.0,2,7,0.125,0.5,2.5,2,1_minor,2_minor,1_minor,4_minor
3,0.25,1.5,4.0,2,1,0.125,0.5,1.5,3,7,0.25,0.5,2.0,3,6,0.125,0.5,2.5,3,1_minor,2_minor,1_minor,4_minor
