note0_scaleDegree,note0_beatStrength,note0_duration,note0_beat,note0_measure,note1_scaleDegree,note1_beatStrength,note1_duration,note1_beat,note1_measure,note2_scaleDegree,note2_beatStrength,note2_duration,note2_beat,note2_measure,note3_scaleDegree,note3_beatStrength,note3_duration,note3_beat,note3_measure,prevChord0,prevChord1,prevChord2,targetChord
3,0.5,1.0,3.0,11,5,0.25,1.0,4.0,11,4,1.0,1.0,1.0,12,3,0.25,1.0,2.0,12,1_major,5_major,1_major,5_major
5,0.25,1.0,4.0,11,4,1.0,1.0,1.0,12,3,0.25,1.0,2.0,12,2,0.5,1.0,3.0,12,5_major,1_major,5_major,1_major
2,1.0,1.0,1.0,6,2,1.0,1.0,1.0,6,3,0.25,2.0,4.0,6,2,0.25,1.0,2.0,7,4_major,7_diminished,1_major,4_major
2,1.0,1.0,1.0,6,3,0.25,2.0,4.0,6,2,0.25,1.0,2.0,7,3,0.5,1.0,3.0,7,7_diminished,1_major,4_major,7_diminished
2,0.25,3.0,4.0,4,2,0.5,1.0,3.0,5,5,0.25,3.0,4.0,5,5,0.5,1.0,3.0,6,1_major,5_major,1_major,5_major
2,0.5,1.0,3.0,5,5,0.25,3.0,4.0,5,5,0.5,1.0,3.0,6,3,0.25,3.0,4.0,6,5_major,1_major,5_major,1_major
1,0.5,1.0,3.0,7,2,0.25,1.0,4.0,7,4,1.0,1.0,1.0,8,3,0.25,1.0,2.0,8,3_minor,5_major,1_major,6_minor
2,0.25,1.0,4.0,7,4,1.0,1.0,1.0,8,3,0.25,1.0,2.0,8,2,0.5,1.0,3.0,8,5_major,1_major,6_minor,3_minor
2,1.0,1.0,1.0,6,2,1.0,1.0,1.0,6,3,0.5,1.0,3.0,6,7,0.25,1.0,4.0,6,1_major,4_major,1_major,4_major
2,1.0,1.0,1.0,6,3,0.5,1.0,3.0,6,7,0.25,1.0,4.0,6,1,1.0,1.0,1.0,7,4_major,1_major,4_major,1_major
1,1.0,2.0,1.0,11,3,0.5,1.0,3.0,11,3,0.25,1.0,4.0,11,2,1.0,2.0,1.0,12,5_major,1_minor,5_minor,5_major
3,0.5,1.0,3.0,11,3,0.25,1.0,4.0,11,2,1.0,2.0,1.0,12,7,0.5,1.0,3.0,12,1_minor,5_minor,5_major,1_minor
1,0.25,1.0,4.0,4,2,1.0,1.0,1.0,5,2,0.25,1.0,2.0,5,6,0.5,2.0,3.0,5,5_minor,1_minor,2_minor,5_minor
2,1.0,1.0,1.0,5,2,0.25,1.0,2.0,5,6,0.5,2.0,3.0,5,1,1.0,1.0,1.0,6,1_minor,2_minor,5_minor,1_minor
