note0_scaleDegree,note0_beatStrength,note0_duration,note0_beat,note0_measure,note1_scaleDegree,note1_beatStrength,note1_duration,note1_beat,note1_measure,note2_scaleDegree,note2_beatStrength,note2_duration,note2_beat,note2_measure,note3_scaleDegree,note3_beatStrength,note3_duration,note3_beat,note3_measure,prevChord0,prevChord1,prevChord2,targetChord
1,0.125,0.5,4.5,3,7,1.0,1.0,1.0,4,1,0.25,1.0,2.0,4,7,0.5,1.0,3.0,4,4_minor,1_minor,3_major,6_major
7,1.0,1.0,1.0,4,1,0.25,1.0,2.0,4,7,0.5,1.0,3.0,4,7,0.25,1.0,4.0,4,1_minor,3_major,6_major,3_major
4,1.0,2.0,1.0,26,3,1.0,1.0,1.0,27,3,1.0,2.0,1.0,27,2,1.0,1.0,1.0,28,6_minor,1_major,6_minor,1_major
3,1.0,1.0,1.0,27,3,1.0,2.0,1.0,27,2,1.0,1.0,1.0,28,2,1.0,2.0,1.0,28,1_major,6_minor,1_major,6_minor
3,1.0,3.5,1.0,18,5,0.25,1.0,4.0,19,3,1.0,3.5,1.0,20,6,0.25,1.0,4.0,23,1_major,2_minor,1_major,2_minor
5,0.25,1.0,4.0,19,3,1.0,3.5,1.0,20,6,0.25,1.0,4.0,23,4,1.0,3.5,1.0,24,2_minor,1_major,2_minor,1_major
2,0.5,1.0,3.0,1,3,1.0,1.0,1.0,2,1,0.5,1.0,2.0,2,1,0.5,1.0,2.0,2,5_major,1_major,6_minor,5_major
3,1.0,1.0,1.0,2,1,0.5,1.0,2.0,2,1,0.5,1.0,2.0,2,2,1.0,1.0,1.0,3,1_major,6_minor,5_major,1_major
5,0.5,3.5,3.0,49,5,0.125,0.5,2.5,50,6,0.5,3.5,3.0,50,,0.125,0.5,2.5,51,1_major,2_minor,1_major,2_minor
5,0.125,0.5,2.5,50,6,0.5,3.5,3.0,50,,0.125,0.5,2.5,51,6,0.5,3.5,3.0,51,2_minor,1_major,2_minor,1_major
7,1.0,1.0,1.0,4,6,0.5,1.0,3.0,4,2,0.25,2.0,4.0,4,3,0.25,1.0,2.0,5,3_major,6_major,1_minor,3_major
6,0.5,1.0,3.0,4,2,0.25,2.0,4.0,4,3,0.25,1.0,2.0,5,7,0.5,0.5,3.0,5,6_major,1_minor,3_major,6_major
7,1.0,3.0,1.0,10,5,0.25,1.0,4.0,10,1,1.0,3.0,1.0,11,2,0.25,1.0,4.0,11,1_major,2_minor,1_major,2_minor
5,0.25,1.0,4.0,10,1,1.0,3.0,1.0,11,2,0.25,1.0,4.0,11,1,1.0,3.0,1.0,12,2_minor,1_major,2_minor,1_major
