note0_scaleDegree,note0_beatStrength,note0_duration,note0_beat,note0_measure,note1_scaleDegree,note1_beatStrength,note1_duration,note1_beat,note1_measure,note2_scaleDegree,note2_beatStrength,note2_duration,note2_beat,note2_measure,note3_scaleDegree,note3_beatStrength,note3_duration,note3_beat,note3_measure,prevChord0,prevChord1,prevChord2,targetChord
5,1.0,1.0,1.0,13,3,0.25,1.0,2.0,13,6,0.5,1.0,3.0,13,6,0.5,1.0,3.0,13,1_major,5_major,1_major,5_major
3,0.25,1.0,2.0,13,6,0.5,1.0,3.0,13,6,0.5,1.0,3.0,13,4,1.0,1.0,1.0,14,5_major,1_major,5_major,1_major
1,0.25,3.0,4.0,1,4,0.5,1.0,3.0,2,3,0.25,3.0,4.0,2,1,0.5,1.0,3.0,3,1_major,5_major,1_major,5_major
4,0.5,1.0,3.0,2,3,0.25,3.0,4.0,2,1,0.5,1.0,3.0,3,1,0.5,3.0,3.0,3,5_major,1_major,5_major,1_major
6,0.25,3.0,4.0,0,1,0.5,1.0,3.0,1,2,0.25,3.0,4.0,1,3,1.0,1.0,1.0,2,1_minor,5_major,1_minor,5_major
1,0.5,1.0,3.0,1,2,0.25,3.0,4.0,1,3,1.0,1.0,1.0,2,3,0.25,3.0,4.0,2,5_major,1_minor,5_major,1_minor
1,0.25,1.0,4.0,17,7,1.0,1.0,1.0,18,6,0.25,1.0,2.0,18,2,0.5,1.0,3.0,18,3_major,1_minor,3_major,6_major
7,1.0,1.0,1.0,18,6,0.25,1.0,2.0,18,2,0.5,1.0,3.0,18,2,0.5,0.5,3.0,18,1_minor,3_major,6_major,3_major
7,0.5,1.0,3.0,7,2,0.25,2.0,4.0,7,7,0.25,1.0,2.0,8,6,0.5,1.0,3.0,8,5_major,1_minor,2_diminished,5_major
2,0.25,2.0,4.0,7,7,0.25,1.0,2.0,8,6,0.5,1.0,3.0,8,1,0.25,2.0,4.0,8,1_minor,2_diminished,5_major,1_minor
5,0.25,2.0,4.0,6,3,0.25,1.0,2.0,7,2,0.5,1.0,3.0,7,3,0.25,1.0,4.0,7,5_major,1_minor,5_minor,4_minor
3,0.25,1.0,2.0,7,2,0.5,1.0,3.0,7,3,0.25,1.0,4.0,7,1,1.0,1.0,1.0,8,1_minor,5_minor,4_minor,5_major
1,1.0,1.0,1.0,4,2,0.25,1.0,2.0,4,3,0.5,1.0,3.0,4,3,0.5,1.0,3.0,4,1_minor,5_major,1_minor,5_major
2,0.25,1.0,2.0,4,3,0.5,1.0,3.0,4,3,0.5,1.0,3.0,4,6,1.0,1.0,1.0,5,5_major,1_minor,5_major,1_minor
7,1.0,1.0,1.0,3,7,1.0,1.0,1.0,3,2,0.25,1.0,4.0,3,1,1.0,1.0,1.0,4,5_major,1_minor,4_minor,5_major
7,1.0,1.0,1.0,3,2,0.25,1.0,4.0,3,1,1.0,1.0,1.0,4,7,0.25,1.0,2.0,4,1_minor,4_minor,5_major,1_minor
7,0.5,1.0,3.0,10,3,0.25,1.0,4.0,10,4,1.0,1.0,1.0,11,3,0.25,1.0,2.0,11,3_major,4_minor,1_minor,6_major
3,0.25,1.0,4.0,10,4,1.0,1.0,1.0,11,3,0.25,1.0,2.0,11,2,0.5,1.0,3.0,11,4_minor,1_minor,6_major,3_major
6,1.0,1.0,1.0,5,1,0.25,1.0,2.0,5,7,0.5,1.0,3.0,5,7,0.5,0.5,3.0,5,1_minor,5_minor,4_minor,6_major
1,0.25,1.0,2.0,5,7,0.5,1.0,3.0,5,7,0.5,0.5,3.0,5,7,0.125,1.5,4.5,5,5_minor,4_minor,6_major,1_minor
2,0.125,0.5,4.5,6,3,1.0,1.0,1.0,7,4,0.25,1.0,2.0,7,5,0.5,1.0,3.0,7,4_major,1_major,4_major,5_major
3,1.0,1.0,1.0,7,4,0.25,1.0,2.0,7,5,0.5,1.0,3.0,7,6,0.25,1.0,4.0,7,1_major,4_major,5_major,6_minor
3,0.5,1.0,3.0,10,5,0.25,1.0,4.0,10,4,1.0,3.0,1.0,11,2,0.25,1.0,4.0,11,1_major,4_major,1_major,4_major
5,0.25,1.0,4.0,10,4,1.0,3.0,1.0,11,2,0.25,1.0,4.0,11,1,1.0,3.0,1.0,12,4_major,1_major,4_major,1_major
1,0.5,1.0,3.0,3,7,0.25,1.0,4.0,3,6,1.0,1.0,1.0,4,6,0.25,1.0,2.0,4,1_major,6_minor,1_major,5_major
7,0.25,1.0,4.0,3,6,1.0,1.0,1.0,4,6,0.25,1.0,2.0,4,5,0.5,1.0,3.0,4,6_minor,1_major,5_major,1_major
2,0.5,1.0,2.0,21,2,0.5,1.0,2.0,21,1,1.0,1.0,1.0,22,1,1.0,1.0,1.0,22,6_minor,5_major,1_major,6_minor
2,0.5,1.0,2.0,21,1,1.0,1.0,1.0,22,1,1.0,1.0,1.0,22,1,1.0,1.0,1.0,22,5_major,1_major,6_minor,5_major
