note0_scaleDegree,note0_beatStrength,note0_duration,note0_beat,note0_measure,note1_scaleDegree,note1_beatStrength,note1_duration,note1_beat,note1_measure,note2_scaleDegree,note2_beatStrength,note2_duration,note2_beat,note2_measure,note3_scaleDegree,note3_beatStrength,note3_duration,note3_beat,note3_measure,prevChord0,prevChord1,prevChord2,targetChord
1,1.0,1.0,1.0,15,7,0.5,1.0,2.0,15,7,0.5,1.0,3.0,15,1,1.0,1.0,1.0,16,1_major,6_minor,2_minor,1_major
7,0.5,1.0,2.0,15,7,0.5,1.0,3.0,15,1,1.0,1.0,1.0,16,1,1.0,1.0,1.0,16,6_minor,2_minor,1_major,6_minor
2,1.0,1.0,1.0,2,2,1.0,1.0,1.0,2,6,0.25,1.0,4.0,2,6,1.0,1.0,1.0,3,5_major,1_minor,3_major,5_major
2,1.0,1.0,1.0,2,6,0.25,1.0,4.0,2,6,1.0,1.0,1.0,3,7,0.25,1.0,2.0,3,1_minor,3_major,5_major,1_minor
5,0.5,1.0,3.0,3,4,0.25,1.0,4.0,3,2,1.0,1.0,1.0,4,2,1.0,1.0,1.0,4,6_major,2_diminished,1_minor,5_minor
4,0.25,1.0,4.0,3,2,1.0,1.0,1.0,4,2,1.0,1.0,1.0,4,3,0.5,1.0,3.0,4,2_diminished,1_minor,5_minor,6_major
6,0.5,1.0,3.0,16,6,0.25,1.0,4.0,16,6,1.0,2.0,1.0,17,7,0.5,1.0,3.0,17,7_major,3_major,1_minor,7_major
6,0.25,1.0,4.0,16,6,1.0,2.0,1.0,17,7,0.5,1.0,3.0,17,6,0.25,1.0,4.0,17,3_major,1_minor,7_major,3_major
2,1.0,1.0,1.0,4,1,0.5,1.0,3.0,4,1,0.5,2.0,3.0,4,2,0.25,1.0,2.0,5,1_major,4_minor,1_minor,1_major
1,0.5,1.0,3.0,4,1,0.5,2.0,3.0,4,2,0.25,1.0,2.0,5,2,0.5,1.0,3.0,5,4_minor,1_minor,1_major,4_minor
3,0.25,1.0,4.0,11,2,1.0,2.0,1.0,12,7,0.5,1.0,3.0,12,7,0.5,1.0,3.0,12,5_minor,5_major,1_minor,5_minor
2,1.0,2.0,1.0,12,7,0.5,1.0,3.0,12,7,0.5,1.0,3.0,12,6,1.0,2.0,1.0,13,5_major,1_minor,5_minor,5_major
,0.125,0.5,3.5,23,3,0.25,3.0,4.0,23,4,0.5,0.5,3.0,24,3,0.125,0.5,3.5,24,7_diminished,1_minor,4_major,7_diminished
3,0.25,3.0,4.0,23,4,0.5,0.5,3.0,24,3,0.125,0.5,3.5,24,2,0.25,2.5,4.0,24,1_minor,4_major,7_diminished,1_minor
7,0.25,1.0,2.0,6,,0.5,1.0,3.0,6,7,0.25,0.5,4.0,6,5,0.125,0.5,4.5,6,4_minor,5_major,1_minor,3_major
,0.5,1.0,3.0,6,7,0.25,0.5,4.0,6,5,0.125,0.5,4.5,6,5,1.0,1.0,1.0,7,5_major,1_minor,3_major,1_minor
5,0.25,1.0,4.0,9,5,1.0,1.0,1.0,10,,0.25,1.0,2.0,10,5,0.5,1.0,3.0,10,4_major,1_major,6_minor,1_major
5,1.0,1.0,1.0,10,,0.25,1.0,2.0,10,5,0.5,1.0,3.0,10,5,0.5,1.0,3.0,10,1_major,6_minor,1_major,4_major
1,0.25,4.0,4.0,0,7,0.25,1.0,4.0,1,1,1.0,3.0,1.0,2,3,0.25,1.0,4.0,2,1_major,4_major,1_major,4_major
7,0.25,1.0,4.0,1,1,1.0,3.0,1.0,2,3,0.25,1.0,4.0,2,2,1.0,3.0,1.0,3,4_major,1_major,4_major,1_major
6,1.0,1.0,1.0,2,7,0.25,1.0,2.0,2,1,0.5,1.0,3.0,2,1,0.25,1.0,4.0,2,1_major,5_major,6_minor,5_major
7,0.25,1.0,2.0,2,1,0.5,1.0,3.0,2,1,0.25,1.0,4.0,2,1,1.0,1.0,1.0,3,5_major,6_minor,5_major,1_major
2,0.25,1.0,4.0,5,1,1.0,1.0,1.0,6,1,0.25,1.0,2.0,6,7,0.5,1.0,3.0,6,3_major,1_minor,3_major,6_major
1,1.0,1.0,1.0,6,1,0.25,1.0,2.0,6,7,0.5,1.0,3.0,6,1,0.25,1.0,4.0,6,1_minor,3_major,6_major,3_major
,0.5,1.0,3.0,4,7,0.25,3.0,4.0,4,4,0.5,1.0,3.0,5,3,0.25,3.0,4.0,5,4_minor,1_minor,4_minor,1_minor
7,0.25,3.0,4.0,4,4,0.5,1.0,3.0,5,3,0.25,3.0,4.0,5,1,0.5,1.0,3.0,6,1_minor,4_minor,1_minor,4_minor
2,0.25,2.0,4.0,7,4,0.25,0.5,2.0,8,3,0.125,0.5,2.5,8,4,0.5,1.0,3.0,8,1_minor,2_diminished,6_major,5_major
4,0.25,0.5,2.0,8,3,0.125,0.5,2.5,8,4,0.5,1.0,3.0,8,7,0.25,2.0,4.0,8,2_diminished,6_major,5_major,1_minor
1,0.25,2.0,4.0,0,2,0.25,1.0,2.0,1,3,0.5,1.0,3.0,1,2,0.25,0.5,4.0,1,1_major,6_minor,2_minor,1_major
2,0.25,1.0,2.0,1,3,0.5,1.0,3.0,1,2,0.25,0.5,4.0,1,3,0.125,0.5,4.5,1,6_minor,2_minor,1_major,6_minor
6,0.5,2.0,3.0,12,6,0.25,1.0,2.0,13,5,0.5,1.0,3.0,13,5,0.25,2.0,4.0,13,1_minor,1_major,4_minor,1_minor
6,0.25,1.0,2.0,13,5,0.5,1.0,3.0,13,5,0.25,2.0,4.0,13,,0.25,1.0,2.0,14,1_major,4_minor,1_minor,1_major
