note0_scaleDegree,note0_beatStrength,note0_duration,note0_beat,note0_measure,note1_scaleDegree,note1_beatStrength,note1_duration,note1_beat,note1_measure,note2_scaleDegree,note2_beatStrength,note2_duration,note2_beat,note2_measure,note3_scaleDegree,note3_beatStrength,note3_duration,note3_beat,note3_measure,prevChord0,prevChord1,prevChord2,targetChord
5,0.25,1.0,2.0,9,6,0.5,1.0,3.0,9,7,0.25,1.0,4.0,9,1,1.0,2.0,1.0,10,1_minor,5_minor,6_major,1_minor
6,0.5,1.0,3.0,9,7,0.25,1.0,4.0,9,1,1.0,2.0,1.0,10,1,0.5,1.0,3.0,10,5_minor,6_major,1_minor,5_minor
1,1.0,2.0,1.0,3,3,0.5,1.0,3.0,3,4,0.25,1.0,4.0,3,3,1.0,2.0,1.0,4,1_major,4_major,7_diminished,1_major
3,0.5,1.0,3.0,3,4,0.25,1.0,4.0,3,3,1.0,2.0,1.0,4,1,0.5,1.0,3.0,4,4_major,7_diminished,1_major,4_major
2,0.5,1.0,3.0,14,2,0.5,1.0,3.0,14,3,1.0,1.0,1.0,15,5,0.25,1.0,2.0,15,1_major,5_major,1_major,5_major
2,0.5,1.0,3.0,14,3,1.0,1.0,1.0,15,5,0.25,1.0,2.0,15,4,0.5,1.0,3.0,15,5_major,1_major,5_major,1_major
5,0.5,1.0,3.0,7,5,0.25,1.0,4.0,7,4,1.0,1.0,1.0,8,4,1.0,1.0,1.0,8,4_major,7_diminished,5_minor,1_minor
5,0.25,1.0,4.0,7,4,1.0,1.0,1.0,8,4,1.0,1.0,1.0,8,3,0.5,1.0,3.0,8,7_diminished,5_minor,1_minor,4_major
7,0.25,2.0,4.0,0,2,0.25,1.0,2.0,1,3,0.5,1.0,3.0,1,7,0.25,1.0,4.0,1,5_major,1_minor,7_major,3_major
2,0.25,1.0,2.0,1,3,0.5,1.0,3.0,1,7,0.25,1.0,4.0,1,2,1.0,1.0,1.0,2,1_minor,7_major,3_major,5_major
,0.0625,0.25,4.75,11,6,1.0,1.0,1.0,12,2,0.25,1.0,2.0,12,3,0.5,1.0,3.0,12,6_minor,3_major,6_minor,4_major
6,1.0,1.0,1.0,12,2,0.25,1.0,2.0,12,3,0.5,1.0,3.0,12,3,0.25,1.0,4.0,12,3_major,6_minor,4_major,1_major
4,0.125,0.5,4.5,7,3,1.0,1.0,1.0,8,2,0.25,1.0,2.0,8,1,0.5,1.0,3.0,8,7_diminished,1_major,6_minor,4_major
3,1.0,1.0,1.0,8,2,0.25,1.0,2.0,8,1,0.5,1.0,3.0,8,1,0.5,1.0,3.0,8,1_major,6_minor,4_major,2_minor
5,0.25,1.0,2.0,7,5,0.5,1.0,3.0,7,,0.25,1.0,4.0,7,5,1.0,1.0,1.0,8,5_minor,6_major,3_major,1_minor
5,0.5,1.0,3.0,7,,0.25,1.0,4.0,7,5,1.0,1.0,1.0,8,5,0.25,1.0,2.0,8,6_major,3_major,1_minor,5_minor
7,1.0,1.0,1.0,13,1,0.25,1.0,2.0,13,2,0.5,1.0,3.0,13,3,0.25,1.0,4.0,13,1_minor,5_major,1_minor,5_major
1,0.25,1.0,2.0,13,2,0.5,1.0,3.0,13,3,0.25,1.0,4.0,13,2,1.0,1.0,1.0,14,5_major,1_minor,5_major,1_minor
3,0.25,3.0,4.0,0,1,0.5,1.0,3.0,1,7,0.25,3.0,4.0,1,,0.5,1.0,3.0,2,1_minor,5_major,1_minor,5_major
1,0.5,1.0,3.0,1,7,0.25,3.0,4.0,1,,0.5,1.0,3.0,2,3,0.25,2.0,4.0,2,5_major,1_minor,5_major,1_minor
5,0.25,1.0,2.0,3,4,0.5,2.0,3.0,3,2,1.0,2.0,1.0,4,3,0.5,1.0,3.0,4,1_minor,5_major,1_minor,5_major
4,0.5,2.0,3.0,3,2,1.0,2.0,1.0,4,3,0.5,1.0,3.0,4,3,0.25,3.0,4.0,4,5_major,1_minor,5_major,1_minor
5,0.25,3.0,4.0,2,1,0.5,1.0,3.0,3,7,0.25,3.0,4.0,3,5,0.5,1.0,3.0,4,1_major,4_major,1_major,4_major
1,0.5,1.0,3.0,3,7,0.25,3.0,4.0,3,5,0.5,1.0,3.0,4,5,0.25,3.0,4.0,4,4_major,1_major,4_major,1_major
