note0_scaleDegree,note0_beatStrength,note0_duration,note0_beat,note0_measure,note1_scaleDegree,note1_beatStrength,note1_duration,note1_beat,note1_measure,note2_scaleDegree,note2_beatStrength,note2_duration,note2_beat,note2_measure,note3_scaleDegree,note3_beatStrength,note3_duration,note3_beat,note3_measure,prevChord0,prevChord1,prevChord2,targetChord
1,0.5,1.0,3.0,13,2,0.25,0.5,4.0,13,1,0.125,0.5,4.5,13,,1.0,1.0,1.0,14,5_major,6_minor,4_major,1_major
2,0.25,0.5,4.0,13,1,0.125,0.5,4.5,13,,1.0,1.0,1.0,14,6,0.25,1.0,2.0,14,6_minor,4_major,1_major,4_major
5,0.5,1.0,3.0,6,5,0.25,1.0,4.0,6,4,1.0,1.0,1.0,7,3,0.25,1.0,2.0,7,1_major,4_major,1_major,4_major
5,0.25,1.0,4.0,6,4,1.0,1.0,1.0,7,3,0.25,1.0,2.0,7,2,0.5,1.0,3.0,7,4_major,1_major,4_major,5_major
1,0.5,1.0,3.0,27,,0.25,1.0,4.0,27,2,1.0,2.0,1.0,28,1,0.5,1.0,3.0,28,2_minor,5_major,6_minor,2_minor
,0.25,1.0,4.0,27,2,1.0,2.0,1.0,28,1,0.5,1.0,3.0,28,,0.25,1.0,4.0,28,5_major,6_minor,2_minor,5_major
4,1.0,1.0,1.0,8,2,0.25,1.0,2.0,8,1,0.5,0.5,3.0,8,2,0.125,0.5,3.5,8,1_major,4_major,1_major,6_minor
2,0.25,1.0,2.0,8,1,0.5,0.5,3.0,8,2,0.125,0.5,3.5,8,3,0.25,1.0,4.0,8,4_major,1_major,6_minor,5_major
3,1.0,1.0,1.0,3,2,0.25,1.0,2.0,3,5,0.5,1.0,3.0,3,3,0.25,1.0,4.0,3,1_minor,5_major,1_minor,2_minor
2,0.25,1.0,2.0,3,5,0.5,1.0,3.0,3,3,0.25,1.0,4.0,3,1,1.0,1.0,1.0,4,5_major,1_minor,2_minor,1_minor
3,0.25,2.0,4.0,6,2,0.25,2.0,2.0,7,3,0.5,2.0,3.0,7,1,0.25,2.0,2.0,8,1_major,5_major,1_major,5_major
2,0.25,2.0,2.0,7,3,0.5,2.0,3.0,7,1,0.25,2.0,2.0,8,4,0.25,2.0,4.0,8,5_major,1_major,5_major,1_major
6,0.25,1.0,4.0,7,1,1.0,1.0,1.0,8,1,0.25,1.0,2.0,8,7,0.5,1.0,3.0,8,7_major,3_major,7_major,6_major
1,1.0,1.0,1.0,8,1,0.25,1.0,2.0,8,7,0.5,1.0,3.0,8,7,0.25,1.0,4.0,8,3_major,7_major,6_major,7_major
3,1.0,1.0,1.0,9,3,0.25,1.0,2.0,9,2,0.5,1.0,3.0,9,2,0.25,1.0,4.0,9,5_major,1_minor,7_major,3_major
3,0.25,1.0,2.0,9,2,0.5,1.0,3.0,9,2,0.25,1.0,4.0,9,1,1.0,1.0,1.0,10,1_minor,7_major,3_major,5_major
3,0.25,1.0,4.0,5,2,1.0,1.0,1.0,6,2,1.0,1.0,1.0,6,1,0.5,1.0,3.0,6,5_major,1_minor,4_minor,6_major
2,1.0,1.0,1.0,6,2,1.0,1.0,1.0,6,1,0.5,1.0,3.0,6,1,0.25,1.0,4.0,6,1_minor,4_minor,6_major,5_major
2,0.5,1.0,3.0,13,1,1.0,1.0,1.0,14,1,1.0,1.0,1.0,14,1,1.0,1.0,1.0,14,4_major,1_major,5_major,1_major
1,1.0,1.0,1.0,14,1,1.0,1.0,1.0,14,1,1.0,1.0,1.0,14,1,1.0,1.0,1.0,14,1_major,5_major,1_major,4_major
6,1.0,7.0,1.0,8,3,0.25,1.0,4.0,9,4,1.0,3.0,1.0,10,1,0.25,1.0,4.0,10,5_minor,1_minor,5_minor,1_minor
3,0.25,1.0,4.0,9,4,1.0,3.0,1.0,10,1,0.25,1.0,4.0,10,5,1.0,3.0,1.0,11,1_minor,5_minor,1_minor,5_minor
4,0.5,1.0,3.0,5,4,0.25,1.0,4.0,5,5,1.0,1.0,1.0,6,5,1.0,1.0,1.0,6,1_major,5_major,1_major,4_major
4,0.25,1.0,4.0,5,5,1.0,1.0,1.0,6,5,1.0,1.0,1.0,6,2,0.5,1.0,3.0,6,5_major,1_major,4_major,1_major
7,0.25,1.0,2.0,12,1,0.5,1.0,3.0,12,7,0.25,1.0,4.0,12,1,1.0,1.0,1.0,13,7_major,6_major,7_major,3_major
1,0.5,1.0,3.0,12,7,0.25,1.0,4.0,12,1,1.0,1.0,1.0,13,7,0.25,1.0,2.0,13,6_major,7_major,3_major,7_major
1,1.0,1.0,1.0,2,6,0.25,1.0,2.0,2,7,0.5,1.0,3.0,2,7,0.5,1.0,3.0,2,1_minor,5_minor,6_major,2_diminished
6,0.25,1.0,2.0,2,7,0.5,1.0,3.0,2,7,0.5,1.0,3.0,2,5,1.0,1.0,1.0,3,5_minor,6_major,2_diminished,1_minor
