note0_scaleDegree,note0_beatStrength,note0_duration,note0_beat,note0_measure,note1_scaleDegree,note1_beatStrength,note1_duration,note1_beat,note1_measure,note2_scaleDegree,note2_beatStrength,note2_duration,note2_beat,note2_measure,note3_scaleDegree,note3_beatStrength,note3_duration,note3_beat,note3_measure,prevChord0,prevChord1,prevChord2,targetChord
2,0.25,6.0,4.0,1,4,0.5,1.0,3.0,3,4,0.5,6.0,3.0,3,2,0.5,1.0,3.0,5,1_major,5_major,1_major,5_major
4,0.5,1.0,3.0,3,4,0.5,6.0,3.0,3,2,0.5,1.0,3.0,5,1,0.25,6.0,4.0,5,5_major,1_major,5_major,1_major
2,0.5,3.0,3.0,6,2,0.25,1.0,2.0,7,3,0.5,3.0,3.0,7,2,0.25,1.0,2.0,8,1_minor,5_major,1_minor,5_major
2,0.25,1.0,2.0,7,3,0.5,3.0,3.0,7,2,0.25,1.0,2.0,8,1,0.5,3.0,3.0,8,5_major,1_minor,5_major,1_minor
3,1.0,2.0,1.0,1,5,0.5,1.0,3.0,1,4,0.25,1.0,4.0,1,3,1.0,2.0,1.0,2,1_major,4_major,5_major,1_major
5,0.5,1.0,3.0,1,4,0.25,1.0,4.0,1,3,1.0,2.0,1.0,2,3,0.5,1.0,3.0,2,4_major,5_major,1_major,4_major
3,0.25,3.0,4.0,4,4,0.5,1.0,3.0,5,3,0.25,3.0,4.0,5,1,0.5,1.0,3.0,6,1_major,7_diminished,1_major,7_diminished
4,0.5,1.0,3.0,5,3,0.25,3.0,4.0,5,1,0.5,1.0,3.0,6,5,0.25,3.0,4.0,6,7_diminished,1_major,7_diminished,1_major
4,1.0,3.0,1.0,5,1,0.25,1.0,4.0,5,2,1.0,7.0,1.0,6,3,0.25,1.0,4.0,7,1_minor,5_major,1_minor,5_major
1,0.25,1.0,4.0,5,2,1.0,7.0,1.0,6,3,0.25,1.0,4.0,7,5,1.0,3.0,1.0,8,5_major,1_minor,5_major,1_minor
2,0.25,1.0,4.0,2,5,1.0,1.0,1.0,3,,0.25,1.0,2.0,3,3,0.5,1.0,3.0,3,3_major,4_major,1_minor,7_major
5,1.0,1.0,1.0,3,,0.25,1.0,2.0,3,3,0.5,1.0,3.0,3,2,0.25,1.0,4.0,3,4_major,1_minor,7_major,3_major
1,1.0,1.0,1.0,12,1,1.0,2.0,1.0,12,2,1.0,1.0,1.0,13,2,1.0,2.0,1.0,13,1_major,6_minor,1_major,6_minor
1,1.0,2.0,1.0,12,2,1.0,1.0,1.0,13,2,1.0,2.0,1.0,13,3,1.0,1.0,1.0,14,6_minor,1_major,6_minor,1_major
6,0.5,1.0,3.0,7,6,0.25,1.0,4.0,7,5,1.0,1.0,1.0,8,5,0.25,0.75,2.0,8,3_minor,6_minor,1_major,4_major
6,0.25,1.0,4.0,7,5,1.0,1.0,1.0,8,5,0.25,0.75,2.0,8,4,0.0625,0.25,2.75,8,6_minor,1_major,4_major,2_minor
3,1.0,3.0,1.0,7,,0.25,1.0,4.0,7,5,1.0,6.0,1.0,8,3,0.25,1.0,4.0,9,1_major,4_major,1_major,4_major
,0.25,1.0,4.0,7,5,1.0,6.0,1.0,8,3,0.25,1.0,4.0,9,4,1.0,2.0,1.0,10,4_major,1_major,4_major,1_major
1,0.25,2.0,4.0,0,6,0.25,1.0,2.0,1,5,0.5,1.0,3.0,1,4,0.25,1.0,4.0,1,1_major,5_major,6_minor,3_minor
