note0_scaleDegree,note0_beatStrength,note0_duration,note0_beat,note0_measure,note1_scaleDegree,note1_beatStrength,note1_duration,note1_beat,note1_measure,note2_scaleDegree,note2_beatStrength,note2_duration,note2_beat,note2_measure,note3_scaleDegree,note3_beatStrength,note3_duration,note3_beat,note3_measure,prevChord0,prevChord1,prevChord2,targetChord
3,0.25,0.5,4.0,7,4,0.125,0.5,4.5,7,5,1.0,1.0,1.0,8,4,0.25,2.0,2.0,8,1_major,6_minor,1_major,5_major
4,0.125,0.5,4.5,7,5,1.0,1.0,1.0,8,4,0.25,2.0,2.0,8,3,0.25,2.0,4.0,8,6_minor,1_major,5_major,1_major
3,1.0,2.0,1.0,30,4,0.5,1.0,3.0,30,4,0.5,1.0,3.0,30,5,1.0,2.0,1.0,31,6_minor,2_minor,5_major,6_minor
4,0.5,1.0,3.0,30,4,0.5,1.0,3.0,30,5,1.0,2.0,1.0,31,3,0.25,1.0,4.0,31,2_minor,5_major,6_minor,5_major
5,1.0,2.0,1.0,8,5,0.5,1.0,3.0,8,5,0.25,1.0,4.0,8,4,1.0,2.0,1.0,9,1_major,5_major,6_minor,1_major
5,0.5,1.0,3.0,8,5,0.25,1.0,4.0,8,4,1.0,2.0,1.0,9,2,0.5,1.0,3.0,9,5_major,6_minor,1_major,5_major
3,0.5,1.0,3.0,2,2,0.25,1.0,4.0,2,5,1.0,2.0,1.0,3,3,0.5,1.0,3.0,3,7_major,3_major,1_minor,7_major
2,0.25,1.0,4.0,2,5,1.0,2.0,1.0,3,3,0.5,1.0,3.0,3,2,0.25,1.0,4.0,3,3_major,1_minor,7_major,3_major
,0.25,0.5,2.0,11,6,0.125,0.5,2.5,11,3,0.5,1.0,3.0,11,3,0.5,1.0,3.0,11,6_minor,1_major,4_major,2_minor
6,0.125,0.5,2.5,11,3,0.5,1.0,3.0,11,3,0.5,1.0,3.0,11,3,1.0,1.0,1.0,12,1_major,4_major,2_minor,1_major
6,1.0,1.0,1.0,16,5,0.25,1.0,2.0,16,,0.5,1.0,3.0,16,,0.5,1.0,3.0,16,1_minor,5_minor,4_minor,6_major
5,0.25,1.0,2.0,16,,0.5,1.0,3.0,16,,0.5,1.0,3.0,16,3,1.0,1.0,1.0,17,5_minor,4_minor,6_major,1_minor
