note0_scaleDegree,note0_beatStrength,note0_duration,note0_beat,note0_measure,note1_scaleDegree,note1_beatStrength,note1_duration,note1_beat,note1_measure,note2_scaleDegree,note2_beatStrength,note2_duration,note2_beat,note2_measure,note3_scaleDegree,note3_beatStrength,note3_duration,note3_beat,note3_measure,prevChord0,prevChord1,prevChord2,targetChord
1,0.25,1.0,4.0,9,1,1.0,1.0,1.0,10,7,0.25,1.0,2.0,10,1,0.5,1.0,3.0,10,3_major,1_minor,3_major,6_major
1,1.0,1.0,1.0,10,7,0.25,1.0,2.0,10,1,0.5,1.0,3.0,10,1,0.25,1.0,4.0,10,1_minor,3_major,6_major,3_major
4,1.0,1.0,1.0,24,4,1.0,2.0,1.0,24,5,1.0,1.0,1.0,25,5,1.0,2.0,1.0,25,1_major,6_minor,1_major,6_minor
4,1.0,2.0,1.0,24,5,1.0,1.0,1.0,25,5,1.0,2.0,1.0,25,1,1.0,1.0,1.0,26,6_minor,1_major,6_minor,1_major
4,0.25,1.0,4.0,4,1,1.0,0.5,1.0,5,,0.125,0.5,1.5,5,6,0.25,1.0,2.0,5,2_minor,1_major,2_minor,1_major
1,1.0,0.5,1.0,5,,0.125,0.5,1.5,5,6,0.25,1.0,2.0,5,,0.5,1.0,3.0,5,1_major,2_minor,1_major,4_major
3,1.0,2.0,1.0,8,3,0.5,1.0,3.0,8,3,0.25,1.0,4.0,8,3,1.0,2.0,1.0,9,1_major,4_major,5_major,1_major
3,0.5,1.0,3.0,8,3,0.25,1.0,4.0,8,3,1.0,2.0,1.0,9,4,0.5,1.0,3.0,9,4_major,5_major,1_major,4_major
2,0.25,1.0,4.0,13,3,1.0,0.5,1.0,14,2,0.125,0.5,1.5,14,1,0.25,1.0,2.0,14,3_major,1_minor,2_minor,1_minor
3,1.0,0.5,1.0,14,2,0.125,0.5,1.5,14,1,0.25,1.0,2.0,14,7,0.5,1.0,3.0,14,1_minor,2_minor,1_minor,7_major
7,0.25,1.0,4.0,3,7,1.0,1.0,1.0,4,6,0.25,2.0,2.0,4,5,0.25,2.0,4.0,4,4_major,6_minor,1_major,6_minor
7,1.0,1.0,1.0,4,6,0.25,2.0,2.0,4,5,0.25,2.0,4.0,4,1,0.25,2.0,2.0,5,6_minor,1_major,6_minor,1_major
7,1.0,1.0,1.0,7,7,1.0,2.0,1.0,7,6,1.0,1.0,1.0,8,6,1.0,1.0,1.0,8,1_minor,7_major,1_minor,7_major
7,1.0,2.0,1.0,7,6,1.0,1.0,1.0,8,6,1.0,1.0,1.0,8,2,0.5,2.0,3.0,8,7_major,1_minor,7_major,1_minor
2,0.5,1.0,3.0,3,1,0.25,0.5,4.0,3,7,0.125,0.5,4.5,3,7,1.0,1.0,1.0,4,6_major,3_major,4_minor,1_minor
1,0.25,0.5,4.0,3,7,0.125,0.5,4.5,3,7,1.0,1.0,1.0,4,7,1.0,1.0,1.0,4,3_major,4_minor,1_minor,3_major
3,0.5,1.0,3.0,11,5,0.25,1.0,4.0,11,5,1.0,1.0,1.0,12,,0.25,1.0,2.0,12,6_minor,5_major,6_minor,3_major
5,0.25,1.0,4.0,11,5,1.0,1.0,1.0,12,,0.25,1.0,2.0,12,5,0.5,1.0,3.0,12,5_major,6_minor,3_major,6_minor
6,0.5,1.0,3.0,11,7,0.25,1.0,4.0,11,1,1.0,1.0,1.0,12,6,0.25,1.0,2.0,12,6_minor,5_major,1_major,5_major
7,0.25,1.0,4.0,11,1,1.0,1.0,1.0,12,6,0.25,1.0,2.0,12,5,0.5,1.0,3.0,12,5_major,1_major,5_major,6_minor
